"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","stateProvince","recordedBy","notes","citation","doi"
912727538,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.872783,44.484167,2012,8,14,"Russian Federation","33653","FR","Apseronskij Rajon, Wald bei Rastplatz an der Strasse zwischen Apseronsk und Maikop","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
912726948,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.945833,44.2025,2004,5,16,"Russian Federation","16164","FR","Kaukasus, nahe Mezmai","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
187076811,"c89f43c2-98cf-4c60-ad53-ddf7127bb9d5",5.617618,61.612296,1991,4,21,"Norway","230","NMBU:MINA","between Endestadvatnet and Krokstadvatnet","L","Sogn og fjordane","Yngvar Gauslaa","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Granerud T (2019). Lichen herbarium, NMBU. Version 1.179. Norwegian University of Life Sciences (NMBU), Faculty of Environmental Sciences and Natural Resource Management. Occurrence dataset https://doi.org/10.15468/kixipu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/kixipu"
20058678,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.61627,61.61039,1991,4,21,"Norway","14157","BG","between Endestadvatnet and Krokstad vatnet","L","Sogn og fjordane","Gauslaa, Y.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20058890,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",8.51209,58.31867,1978,8,2,"Norway","25433","BG","Tjore, E of Landvikvatn","L","AUST-AGDER","Tønsberg, T.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
442146223,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,1910,5,8,"Germany","B 60 0069793 / 147411 / 90720","B","Baden: Röttler Wald, nahe beim Röttler Schloss","Blettaucoll",NA,"Lettau, G.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
