"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","collectionCode","locality","notes","citation","doi"
2235561933,"e553568e-2317-4592-8638-92e5ac93b40c",6.03639,48.62528,"54 Meurthe-et-Moselle",2018,1,20,"France","NCY021815","Mahévas, Th.","CJBN","NCY",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","MNHN, Chagnoux S (2020). Herbarium specimens of Jardins botaniques and Conservatoire Botanique of Nancy (NCY). Version 70.192. Herbier des conservatoires et jardins botaniques de Nancy. Occurrence dataset https://doi.org/10.15468/g1zohr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/g1zohr"
1901096516,"a48c2e76-4984-4540-9bf6-f4d579ed7d99",-7.0342,42.245052,"Ourense",2018,5,25,"Spain","9776","Prieto, M. & Olariaga, I.","ARAN","Fungi","A Veiga, A Veiga-Valdín-O Val","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Olariaga Ibarguren I (2018). Fungal occurrences from the Basque Country and neighbouring areas: ARAN-Fungi. Version 1.4. Aranzadi Science Society. Occurrence dataset https://doi.org/10.15470/dtsml1 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15470/dtsml1"
2248479798,"7948250c-6958-4a29-a670-ed1015b26252",9.9541,59.2194,"Vestfold",2018,5,NA,"Norway","225354","Dagny Mandt","O","L","Kristiansås nord for Kvelde","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1932864609,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.321715,59.125338,"Telemark",2018,6,6,"Norway","JK18-252","Klepsland, Jon T.","BioFokus","BioFokus","Solstad V (Maurhøgda)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
2449421411,"7948250c-6958-4a29-a670-ed1015b26252",9.3217,59.1253,"Telemark",2018,6,6,"Norway","226403","Jon T. Klepsland","O","L","Solstad V (Maurhøgda)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1838832126,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.406182,59.044348,"Telemark",2017,5,1,"Norway","4015Høi","Høitomt, Torbjørn","BioFokus","BioFokus","Eiklund","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1981552568,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",9.4062,59.0443,"Telemark",2017,5,1,"Norway","15676/1","Torbjørn Høitomt","TRH","L","Eiklund","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
2013152746,"7948250c-6958-4a29-a670-ed1015b26252",10.0511,59.2593,"Vestfold",2017,11,17,"Norway","223608","Jon T. Klepsland","O","L","Rønningsvannet NØ","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1851914108,"c711c16e-8db5-4f66-aa06-03d9e472fbbc",10.137881,47.440586,NA,2016,9,28,"Germany","MB-004970 / 804930 / 435438","Rexer, K.-H. (no. KR 14586)","MB","MBcoll","Deutschland, Bayern, Oberstdorf, Balderschwang, Scheueralpe","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. The Fungal, Lichen and Plant Collections at the Herbarium Marburgense. Occurrence dataset https://doi.org/10.15468/7o2xuw accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/7o2xuw"
2013150833,"7948250c-6958-4a29-a670-ed1015b26252",8.2917,59.4081,"Telemark",2015,6,9,"Norway","221727","Jon T. Klepsland","O","L","Flekkstveit-Lindevik","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
2464511653,"8f7e3c45-4d76-4982-9478-651439e0cd4b",25.027481,57.253077,NA,2015,7,NA,"Latvia","TU53338","Rolands Moisejevs","TU(M)",NA,"Nature reserve ""Moricsala""","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
2464512848,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.499621,57.279434,NA,2015,12,NA,"Latvia","TU53339","Valentina Puzule","TU(M)",NA,"Nature preserve ""Kupravas liepu audze""","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1302840662,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.047,59.2293,"Vestfold",2014,5,12,"Norway","16138/1","Geir Gaarder, Kirstin Maria Flynn","TRH","L","Kodal vest 1","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1302841086,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.0528,59.2284,"Vestfold",2014,5,12,"Norway","16139/1","Geir Gaarder, Kirstin Maria Flynn","TRH","L","Kodal vest 2","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
2013150274,"7948250c-6958-4a29-a670-ed1015b26252",8.3249,58.5883,"Aust-Agder",2014,9,26,"Norway","221361","Björn Nordén","O","L","Ytre Lauvrak","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
2409574359,"b124e1e0-4755-430f-9eab-894f25a9b59c",9.924138,59.199491,"Vestfold",2014,11,19,"Norway","11442989","Dagny Mandt","nbf","so2-lichens","Kvelderønninglia, Larvik, Ve","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","The Norwegian Biodiversity Information Centre ., Hoem S (2020). Norwegian Species Observation Service. Version 1.107. The Norwegian Biodiversity Information Centre (NBIC). Occurrence dataset https://doi.org/10.15468/zjbzel accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zjbzel"
1212253794,"85739778-f762-11e1-a439-00145eb45e9a",11.1175,47.4712,NA,2013,7,27,"Germany","186205","Ch. Daute","B","Lichen Herbarium Berlin","GERMANY, Bayern: Partnachklamm near Garmisch-Partenkirchen.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
872485112,"6aeebd1a-c3ad-4bc5-bdfe-24de0e2e9052",-7.497314,42.356061,"Orense",2013,7,29,"Spain","BC-Lichenotheca-930032","T. Prunera","BC","BC-Lichenotheca","Parada del Sil; Parada do Sil, Forcas","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Nualart N, Muñiz D (2019). Institut Botanic de Barcelona (IBB-CSIC-ICUB), BC-Lichen. Version 1.7. Botanical Institute of Barcelona (IBB-CSIC-ICUB). Occurrence dataset https://doi.org/10.15468/dgecw5 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dgecw5"
1705434088,"41b59050-0a12-11dd-953d-b8a03c50a862",16.487832,57.51091,"Småland",2012,3,13,"Sweden","205701","Rühling, Åke","BMO","OHN","Lilla Ramm, ost. Bergig ekskog","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Rühling Å (2017). Oskarshamn herbarium (OHN). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/u5wjib accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/u5wjib"
1705428113,"41b59050-0a12-11dd-953d-b8a03c50a862",16.401749,57.319724,"Småland",2011,4,15,"Sweden","199155","Rühling, Åke","BMO","OHN","Gamla Boberg. Lövbryn, funnen på marken","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Rühling Å (2017). Oskarshamn herbarium (OHN). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/u5wjib accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/u5wjib"
1054075376,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",8.264488,58.573277,"Aust-Agder",2011,9,7,"Norway","JK11-L388","Klepsland, Jon T.","BioFokus","BioFokus","Skripeland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054075390,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",8.263336,58.574896,"Aust-Agder",2011,9,7,"Norway","JK11-L389","Klepsland, Jon T.","BioFokus","BioFokus","Skripeland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054075418,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",8.26454,58.572424,"Aust-Agder",2011,9,7,"Norway","JK11-L383","Klepsland, Jon T.","BioFokus","BioFokus","Skripeland S","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054106960,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.31298,59.192381,"Telemark",2011,9,19,"Norway","KA11017","Abel, Kim","BioFokus","BioFokus","Eikelifjellet sør","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1705429610,"41b59050-0a12-11dd-953d-b8a03c50a862",16.480979,57.511144,"Småland",2011,9,14,"Sweden","200745","Rühling, Åke","BMO","OHN","Lilla Ramm, ost. Nedfallen under ek","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Rühling Å (2017). Oskarshamn herbarium (OHN). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/u5wjib accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/u5wjib"
2013150109,"7948250c-6958-4a29-a670-ed1015b26252",9.313,59.1924,"Telemark",2011,9,19,"Norway","221191","Kim Abel","O","L","Eikelifjellet sør","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919261395,"7948250c-6958-4a29-a670-ed1015b26252",8.2646,58.5724,"Aust-Agder",2011,9,7,"Norway","177048","Jon T. Klepsland","O","L","Skripeland S","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919261524,"7948250c-6958-4a29-a670-ed1015b26252",8.2645,58.5733,"Aust-Agder",2011,9,7,"Norway","177053","Jon T. Klepsland","O","L","Skripeland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919261546,"7948250c-6958-4a29-a670-ed1015b26252",8.2633,58.5749,"Aust-Agder",2011,9,7,"Norway","177054","Jon T. Klepsland","O","L","Skripeland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
788779029,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.323509,56.397958,NA,2011,12,NA,"Sweden","1545113","Arne Thell","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
919262757,"7948250c-6958-4a29-a670-ed1015b26252",7.812,58.6906,"Aust-Agder",2011,12,26,"Norway","183612","Jon T. Klepsland","O","L","Liaråsen V","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054123430,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",8.818837,59.447095,"Telemark",2010,5,3,"Norway","JK10-L048","Klepsland, Jon T.","BioFokus","BioFokus","Vefall","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1100016787,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.407743,47.477001,NA,2010,5,23,"Germany","M-0166944 / 580544 / 252395","Dornes, T.","SNSB-M","BSMlichenscoll","Deutschland, Bayern, Allgäuer Alpen: Das Hintersteiner Tal; der Orlmanger Berg, Südhang, Weg zum Schwarzenberg-Plateau. Ca. 1040 - 1140 m NN. MTB Koordinaten: 8528/4.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. The Lichen Collection at the Botanische Staatssammlung München. Occurrence dataset https://doi.org/10.15468/lqetda accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/lqetda"
919260421,"7948250c-6958-4a29-a670-ed1015b26252",8.8188,59.4471,"Telemark",2010,5,3,"Norway","174972","Jon T. Klepsland","O","L","Vefall","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054119827,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.05898,59.005375,"Telemark",2010,8,25,"Norway","THH10339","Hofton, Tom H.","BioFokus","BioFokus","Eiklihotten S","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054119838,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.051929,59.016559,"Telemark",2010,8,25,"Norway","THH10326","Hofton, Tom H.","BioFokus","BioFokus","Eikeli NØ, V for Våtmyrtjørna","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054124121,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.218534,59.058468,"Telemark",2010,8,23,"Norway","JK10-L429","Klepsland, Jon T.","BioFokus","BioFokus","Henneseid Ø","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919260723,"7948250c-6958-4a29-a670-ed1015b26252",9.2186,59.0585,"Telemark",2010,8,23,"Norway","175293","Jon T. Klepsland","O","L","Henneseid Ø","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919264438,"7948250c-6958-4a29-a670-ed1015b26252",9.0589,59.0054,"Telemark",2010,8,25,"Norway","187190","Tom H. Hofton","O","L","Eiklihotten S","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919264444,"7948250c-6958-4a29-a670-ed1015b26252",9.052,59.0165,"Telemark",2010,8,25,"Norway","187189","Tom H. Hofton","O","L","Eikeli NØ, V for Våtmyrtjørna","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054139835,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.257735,59.18019,"Telemark",2010,10,8,"Norway","TH10-L056","Høitomt, Torbjørn","BioFokus","BioFokus","Einarsknatten","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919261272,"7948250c-6958-4a29-a670-ed1015b26252",9.2578,59.1802,"Telemark",2010,10,8,"Norway","176652","Torbjørn Høitomt","O","L","Einarsknatten","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054145397,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",7.814234,58.685474,"Aust-Agder",2009,4,10,"Norway","JK09-L012","Klepsland, Jon T.","BioFokus","BioFokus","Botnfjellet NV","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919256723,"7948250c-6958-4a29-a670-ed1015b26252",7.8142,58.6854,"Aust-Agder",2009,4,10,"Norway","164609","Jon T. Klepsland","O","L","Botnfjellet NV","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054145448,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",10.516853,60.016694,"Oslo",2009,5,16,"Norway","JK09-L058","Klepsland, Jon T.","BioFokus","BioFokus","Karidalsåsen NØ","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919256758,"7948250c-6958-4a29-a670-ed1015b26252",10.5168,60.0167,"Oslo fylke",2009,5,16,"Norway","164639","Jon T. Klepsland","O","L","Karidalsåsen NØ","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1055523719,"7e380070-f762-11e1-a439-00145eb45e9a",1.34431,52.226755,"England",2009,NA,NA,"United Kingdom","BM000731906","Lucy Robinson","NHMUK","BOT",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1148826805,"8f7e3c45-4d76-4982-9478-651439e0cd4b",-8.23361,42.23444,NA,2008,9,27,"Spain","TU6801","Tiiu Tõrra","TU(M)",NA,"Galicia, Pontevedra, A Caniza.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1851916224,"c711c16e-8db5-4f66-aa06-03d9e472fbbc",10.162772,47.358334,NA,2008,9,8,"Austria","MB-000955 / 722351 / 370347","Rexer, K.-H. (no. KR 9409)","MB","MBcoll","Österreich, Vorarlberg, Kleinwalsertal, Riezlern, Hirschegg, Marburger Haus; Wald nordwestlich des Marburger Hauses","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. The Fungal, Lichen and Plant Collections at the Herbarium Marburgense. Occurrence dataset https://doi.org/10.15468/7o2xuw accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/7o2xuw"
2449332231,"95d672e8-f762-11e1-a439-00145eb45e9a",7.51456,44.0691,NA,2007,8,4,"France","ATBI_M7_2880","L?kös László","European Distributed Institute of Taxonomy (EDIT)","All Taxa Biodiversity Inventory - Mercantour/Alpi Marittime (France/Italy)","Mercantour National Park, La Miniére de Valaura, near the tourist hotel","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Museum für Naturkunde Berlin. EDIT - ATBI in Mercantour/Alpi Marittime (France/Italy). Occurrence dataset https://doi.org/10.15468/4z4hto accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/4z4hto"
