"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","stateProvince","collectionCode","notes","citation","doi"
1054116012,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.118098,59.400767,2011,5,28,"Norway","Skogliane Ø, S for Skogen","THH11096","Hofton, Tom H.","BioFokus","Telemark","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1324740040,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.19967,58.82952,2011,5,30,"Norway","SØ-siden av Dirdal","92094","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740775,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.16787,58.83691,2011,5,28,"Norway","Dirdal","93706","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324741807,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.19856,58.82936,2011,5,30,"Norway","Dirdal; SV for Steinknuten","96009","Johnsen, J.I. & Jordal, J.B.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324741815,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.20337,58.81482,2011,5,27,"Norway","Dirdal; Kjervoll SV","96014","Johnsen, J.I. & Jordal, J.B.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919261219,"7948250c-6958-4a29-a670-ed1015b26252",5.9258,59.4397,2011,5,31,"Norway","Hamna. Nord for Helland","176679","Torbjørn Høitomt","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919263320,"7948250c-6958-4a29-a670-ed1015b26252",5.972,58.8995,2011,5,30,"Norway","Sandnes: Husalifjellet","184641","Helge Fjeldstad","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1040970822,"7948250c-6958-4a29-a670-ed1015b26252",5.9938,59.4444,2011,6,1,"Norway","Nautadalsneset","194302","Tom H. Hofton","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1040970825,"7948250c-6958-4a29-a670-ed1015b26252",6.0057,59.4469,2011,6,1,"Norway","Nautadalsneset Ø","194300","Tom H. Hofton","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1040970857,"7948250c-6958-4a29-a670-ed1015b26252",6.1781,59.3925,2011,6,3,"Norway","Eskevika S","194317","Tom H. Hofton","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054079527,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.993869,59.444341,2011,6,1,"Norway","Nautadalsneset","THH11115","Hofton, Tom H.","BioFokus","Rogaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054079543,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.005677,59.446894,2011,6,1,"Norway","Nautadalsneset Ø","THH11108","Hofton, Tom H.","BioFokus","Rogaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054079645,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.178146,59.392493,2011,6,3,"Norway","Eskevika S","THH11139","Hofton, Tom H.","BioFokus","Rogaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054088211,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",8.349009,58.226426,2011,6,16,"Norway","Sundet V – vest for veien til Justøya","11153L","Høitomt, Torbjørn","BioFokus","Aust-Agder","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1324740306,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.21961,59.4233,2011,6,7,"Norway","Lovrafjorden: Klubben","92754","Gaarder, G.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740323,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.79168,59.42094,2011,6,10,"Norway","Elfarvik","92748","Gaarder, G.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919261367,"7948250c-6958-4a29-a670-ed1015b26252",8.349,58.2264,2011,6,16,"Norway","Sundet V. Vest for veien til Justøya","176685","Torbjørn Høitomt","O","Aust-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1040970879,"7948250c-6958-4a29-a670-ed1015b26252",5.799,60.1008,2011,7,28,"Norway","Skukkane NØ","194345","Tom H. Hofton","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054068657,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.798901,60.100769,2011,7,28,"Norway","Skukkane NØ","THH11241","Hofton, Tom H.","BioFokus","Hordaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054069663,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.84107,59.99777,2011,7,29,"Norway","Sagdammen NV","JK11-L330","Klepsland, Jon T.","BioFokus","Hordaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054069664,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.832097,59.986924,2011,7,29,"Norway","Gullvika","JK11-L325","Klepsland, Jon T.","BioFokus","Hordaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054069666,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.842212,59.992765,2011,7,29,"Norway","Sagdammen SV","JK11-L321","Klepsland, Jon T.","BioFokus","Hordaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054069865,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.843271,60.099571,2011,7,27,"Norway","Grunnavassdalen","JK11-L281","Klepsland, Jon T.","BioFokus","Hordaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919261512,"7948250c-6958-4a29-a670-ed1015b26252",5.8411,59.9978,2011,7,29,"Norway","Sagdammen NV","177028","Jon T. Klepsland","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919261518,"7948250c-6958-4a29-a670-ed1015b26252",5.8432,60.0996,2011,7,27,"Norway","Grunnavassdalen","176985","Jon T. Klepsland","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919261566,"7948250c-6958-4a29-a670-ed1015b26252",5.8423,59.9928,2011,7,29,"Norway","Sagdammen SV","177020","Jon T. Klepsland","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919261665,"7948250c-6958-4a29-a670-ed1015b26252",5.8321,59.9869,2011,7,29,"Norway","Gullvika","177024","Jon T. Klepsland","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054080303,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.81222,60.204008,2011,9,1,"Norway","Kampen","UJAL3007","Jansson, Ulrika","BioFokus","Hordaland","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
2520747850,"7948250c-6958-4a29-a670-ed1015b26252",5.9798,60.303,2011,9,14,"Norway","Kvam: Strandadalen","230852","H. Bratli, J.B. Jordal","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
2520750849,"7948250c-6958-4a29-a670-ed1015b26252",5.896,60.177,2011,9,14,"Norway","Kvam: Mundheimsdalen","230855","John Bjarne Jordal, H. Bratli","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1041913717,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",7.8228,63.0754,2011,10,4,"Norway","Frei: Breilia øst","651769/1","Geir Gaarder","TRH","Møre og Romsdal","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1041914547,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",9.5529,63.4832,2011,10,14,"Norway","Selstadhammaren nord","651763/1","Geir Gaarder","TRH","Sør-Trøndelag","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1901093139,"a48c2e76-4984-4540-9bf6-f4d579ed7d99",-1.798207,43.236637,2011,11,18,"Spain","Goizueta, Goizueta-Exkaxpe","2745","Olariaga I.","ARAN","Gipuzkoa","Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Olariaga Ibarguren I (2018). Fungal occurrences from the Basque Country and neighbouring areas: ARAN-Fungi. Version 1.4. Aranzadi Science Society. Occurrence dataset https://doi.org/10.15470/dtsml1 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15470/dtsml1"
919259439,"7948250c-6958-4a29-a670-ed1015b26252",7.8887,58.1011,2011,NA,NA,"Norway","Lyngbudalen","173309","Sten Svantesson","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324739576,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.26158,59.78715,2010,5,21,"Norway","S of hill Ekornåsen, N-facing slope of the hill between lakelets Vestre and Østre Bjørkåsvatnet (hill 100)","90024","Tønsberg, T.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324739581,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.26214,59.78376,2010,5,21,"Norway","S of hill Ekornåsen, the hill between lakelets Vestre and Østre Bjørkåsvatnet (hill 100)","90036","Tønsberg, T.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324739672,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.28024,60.05771,2010,6,23,"Norway","Huftarøy, Loddo NA","90693","Gaarder, G.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1148853814,"8f7e3c45-4d76-4982-9478-651439e0cd4b",-5.9555,57.21062,2010,7,26,"United Kingdom","VC 104, North Ebudes, Skye, Strath Suardal, Coille Gaireallach","TU46156","Ave Suija","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
919260684,"7948250c-6958-4a29-a670-ed1015b26252",5.1743,59.6614,2010,7,18,"Norway","Husa S","175163","Jon T. Klepsland","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919260717,"7948250c-6958-4a29-a670-ed1015b26252",5.2106,59.6498,2010,7,18,"Norway","Skogafjellet N","175172","Jon T. Klepsland","O","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
2237896006,"84d26682-f762-11e1-a439-00145eb45e9a",8.691537,56.61997,2010,8,24,"Denmark","Kås Skov","DMS-1029123",NA,NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
1324740235,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.92784,60.15487,2010,9,1,"Norway","ESE of Mundheim, Neshalvøya, between SW-NE running major overhang and the brook","92486","Tønsberg, T.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1041929972,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.5523,61.1169,2010,10,17,"Norway","Alvera","651749/1","Karl Johan Grimstad, Oddvar Olsen","TRH","Sogn og Fjordane","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1041941124,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.61,61.636,2010,10,20,"Norway","Bogane","651750/1","Karl Johan Grimstad, Oddvar Olsen","TRH","Sogn og Fjordane","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1041902209,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.7767,61.6616,2010,11,2,"Norway","Nesholmen","651753/1","Karl Johan Grimstad, Oddvar Olsen","TRH","Sogn og Fjordane","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1055738450,"7e380070-f762-11e1-a439-00145eb45e9a",-1.693889,51.011667,2010,11,NA,"United Kingdom","New Forest","BM000734302","Holger Thüs, Patricia A. Wolseley, Neil Sanderson","NHMUK","England","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1054145423,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",10.91425,59.878764,2009,5,3,"Norway","Skilledalen","JK09-L050","Klepsland, Jon T.","BioFokus","Akershus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1324738506,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.88886,59.78104,2009,5,23,"Norway","Eikenes","88245","Gaarder, G.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324738607,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.88367,59.81758,2009,5,24,"Norway","(Handalandsdalen) Tverrfjellet nord","88244","Gaarder, G.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324738872,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.03056,58.98799,2009,5,25,"Norway","Kalvberg","88621","Gaarder, G.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919256849,"7948250c-6958-4a29-a670-ed1015b26252",10.9143,59.8787,2009,5,3,"Norway","Skilledalen","164633","Jon T. Klepsland","O","Akershus","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324738461,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.68983,61.0951,2009,8,6,"Norway","uphill from road","88019","Tønsberg, T. & Botnen, A.","BG","Sogn og fjordane","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
