"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","notes","citation","doi"
2467683625,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.44478,60.21298,"Hordaland",2018,5,10,"Norway","24123/1","Mika Bendiksby","TRH","Innerøya","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
2467683953,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.3479,60.1787,"Hordaland",2018,5,12,"Norway","24124/1","Andreas Frisch","TRH","Svensvikmyrane","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1947382265,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.3268,59.6796,"Hordaland",2017,6,27,"Norway","18115/2","Geir Gaarder, Mathilde Lorentzen","TRH","Totsida nord","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1947382291,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.3325,59.6789,"Hordaland",2017,6,27,"Norway","18166/1","Geir Gaarder, Mathilde Lorentzen","TRH","Midgardsvika","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1837799293,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.4428,59.7806,"Hordaland",2017,7,16,"Norway","37287/1","Andreas Frisch","TRH","Storavatnet øst","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1837799637,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.4428,59.7806,"Hordaland",2017,7,16,"Norway","37305/1","Andreas Frisch","TRH","Storavatnet øst","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1837799781,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.7753,60.0334,"Hordaland",2017,7,20,"Norway","37253/1","Andreas Frisch","TRH","Futeneset, Håvikvatnet","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1563116885,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",-1.963056,55.151389,"England",2016,1,1,"United Kingdom","E00817892","Coppins, Brian J.","E","Wallington Hall, West Wood","E","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Rob Cubey (2018). Royal Botanic Garden Edinburgh Herbarium (E). Royal Botanic Garden Edinburgh. Occurrence dataset https://doi.org/10.15468/ypoair accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ypoair"
1324743416,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.11258,61.48493,"Sogn og fjordane",2015,7,14,"Norway","99271","Gaarder, G.","BG","Svanøy, Strandsbøåsen vest","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324743448,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.11835,61.48239,"Sogn og fjordane",2015,7,14,"Norway","99286","Gaarder, G.","BG","Svanøy, Strandsbøåsen vest","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
