"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","notes","citation","doi"
2404516208,"b124e1e0-4755-430f-9eab-894f25a9b59c",11.569681,65.04488,"Trøndelag",2016,7,3,"Norway","15597785","Jon Klepsland","nbf","Gjertrudvika N, Leka, Tø","so2-lichens","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","The Norwegian Biodiversity Information Centre ., Hoem S (2020). Norwegian Species Observation Service. Version 1.107. The Norwegian Biodiversity Information Centre (NBIC). Occurrence dataset https://doi.org/10.15468/zjbzel accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zjbzel"
1676073329,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.79,47.810417,NA,2016,9,17,"France","49067-771",NA,"FR","Waldreservat St. Antoine","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
2013150521,"7948250c-6958-4a29-a670-ed1015b26252",7.834,58.7824,"Aust-Agder",2015,5,2,"Norway","221482","Jon T. Klepsland","O","Fånefjell","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324320275,"7948250c-6958-4a29-a670-ed1015b26252",10.8806,59.8937,"Oslo fylke",2014,4,27,"Norway","200187","Jon T. Klepsland","O","Sarabråten N","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
2399383292,"b124e1e0-4755-430f-9eab-894f25a9b59c",10.8807,59.893703,"Oslo",2014,4,27,"Norway","11378820","Jon Klepsland","nbf","Sarabråten N, Oslo, Os","so2-lichens","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","The Norwegian Biodiversity Information Centre ., Hoem S (2020). Norwegian Species Observation Service. Version 1.107. The Norwegian Biodiversity Information Centre (NBIC). Occurrence dataset https://doi.org/10.15468/zjbzel accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zjbzel"
1305183788,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",-4.814167,54.056944,"Isle of Man",2014,7,7,"United Kingdom","E00786431","Coppins, Brian J.","E","Calf of Man, above Gibdale Bay","E","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Rob Cubey (2018). Royal Botanic Garden Edinburgh Herbarium (E). Royal Botanic Garden Edinburgh. Occurrence dataset https://doi.org/10.15468/ypoair accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ypoair"
1305185429,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",-4.828611,54.053333,"Isle of Man",2014,7,6,"United Kingdom","E00786372","Coppins, Brian J.","E","Calf of Man, lighthouse area, E of lighthouse","E","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Rob Cubey (2018). Royal Botanic Garden Edinburgh Herbarium (E). Royal Botanic Garden Edinburgh. Occurrence dataset https://doi.org/10.15468/ypoair accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ypoair"
1061245126,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.263883,50.945,NA,2014,10,30,"Germany","38453",NA,"FR","Keilholz, unten am Ausgang zum Knechtsbachtal","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1061245127,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.18555,50.94555,NA,2014,10,28,"Germany","38406",NA,"FR","beim Eingang zum Schwarzbachtal","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1061245128,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.229167,50.945283,NA,2014,10,30,"Germany","38454",NA,"FR","über dem Keilholzflüßchen","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
