"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","stateProvince","notes","citation","doi"
1657195801,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",19.60453,42.89681,2016,6,10,"Montenegro","000331724","Mayrhofer,Helmut & Fötschl,Beate","GZU","Montenegro, Biogradskagora Nationalpark, Biogradska jezero, path on the lakefront","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1676072653,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.840867,43.90245,2016,8,23,"Russian Federation","48836-771",NA,"FR","SW-Abdachung des Lagonaki-Massivs zum Schwarzen Meer hin","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072665,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.840867,43.90245,2016,8,23,"Russian Federation","48835-771",NA,"FR","SW_Abdachung des Lagonaki-Massivs zum Schwarzen Meer hin","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072670,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.706417,43.831633,2016,8,26,"Russian Federation","48956-771",NA,"FR","Dreieichen, bei den Dolmen","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072671,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.853117,43.917033,2016,8,22,"Russian Federation","48725-771",NA,"FR","SW-Abdachung des Lagonaki-Massivs zum Schwarzen Meer hin","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072693,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.853117,43.917033,2016,8,22,"Russian Federation","48724-771",NA,"FR","SW-Abdachung des Lagonaki-Massivs zum Schwarzen Meer hin","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072707,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.967867,44.197117,2016,8,19,"Russian Federation","48674-771",NA,"FR","Mezmai, hinter dem Grundstück des Atamans Skworzow","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1935643910,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.750833,43.836117,2016,8,25,"Russian Federation","48898-771",NA,"FR","Aue der Schache oberhalb von Solochaul","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1440673829,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",9.963041,59.05963,2016,9,18,"Norway","JK16-835","Klepsland, Jon T.","BioFokus","Tildremyra N","BioFokus","Vestfold","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
2013151968,"7948250c-6958-4a29-a670-ed1015b26252",9.9631,59.0596,2016,9,18,"Norway","222881","Jon T. Klepsland","O","Tildremyra N","L","Vestfold","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
