"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","collectionCode","locality","notes","citation","doi"
1054123809,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.310184,58.347204,"Rogaland",2010,7,13,"Norway","JK10-L505","Klepsland, Jon T.","BioFokus","BioFokus","Sokndal Ø","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054124030,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.178304,59.147535,"Rogaland",2010,7,16,"Norway","JK10-L239","Klepsland, Jon T.","BioFokus","BioFokus","Storåna ved Mele","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919260563,"7948250c-6958-4a29-a670-ed1015b26252",6.3102,58.3472,"Rogaland",2010,7,13,"Norway","175119","Jon T. Klepsland","O","L","Sokndal Ø","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919260720,"7948250c-6958-4a29-a670-ed1015b26252",6.1784,59.1476,"Rogaland",2010,7,16,"Norway","175133","Jon T. Klepsland","O","L","Storåna ved Mele","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324740989,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.25015,58.34446,"Rogaland",2010,9,27,"Norway","94425","Johnsen, J.I.","BG","L","Stølen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324741007,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.27143,58.3566,"Rogaland",2010,9,24,"Norway","94447","Johnsen, J.I. & Jordal, J.B.","BG","L","SV av Rossland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324741710,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.27143,58.3566,"Rogaland",2010,9,24,"Norway","95779","Johnsen, J.I. & Jordal, J.B.","BG","L","SV-av Rosseland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1675794539,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.930283,44.2068,NA,2007,8,25,"Russian Federation","46638-862",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","Schlucht Guamskoe nördlich der Siedlung Mesmaî","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
919284679,"7948250c-6958-4a29-a670-ed1015b26252",-5.8258,56.9627,"Scotland",2004,7,11,"United Kingdom","135016","S. Rui, E. Timdal","O","L","Highland: beach just south of Morar","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919284680,"7948250c-6958-4a29-a670-ed1015b26252",-5.8258,56.9627,"Scotland",2004,7,11,"United Kingdom","135015","S. Rui, E. Timdal","O","L","Highland: beach just south of Morar","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919284771,"7948250c-6958-4a29-a670-ed1015b26252",-4.6382,56.103,"Scotland",2004,7,13,"United Kingdom","135028","S. Rui, E. Timdal","O","L","Argyll & Bute: Loch Lomond, Luss","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
788548395,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",-3.80858,50.76356,"England",1997,8,20,"United Kingdom","1305529","E. I. Kärnefelt","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788548454,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",-3.80858,50.76356,"England",1997,8,20,"United Kingdom","1305589","E. I. Kärnefelt","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
20000773,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.59856,58.67029,"Rogaland",1995,3,6,"Norway","15263","Johnsen, J.I.","BG","L","Nesheim, near road RV 44","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20051193,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.64055,58.65213,"Rogaland",1995,9,13,"Norway","34670","Johnsen, J.I.","BG","L","Nærbø, at Jærmuseet, in calves garden","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919150109,"7948250c-6958-4a29-a670-ed1015b26252",6.6647,58.1762,"Vest-Agder",1993,5,28,"Norway","11417","R. Haugan, O. Pedersen","O","L","Lista, N-faced slope between Ellenes and Elle","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919189280,"7948250c-6958-4a29-a670-ed1015b26252",7.6998,58.0957,"Vest-Agder",1993,5,27,"Norway","55806","R. Haugan","O","L","S faced slope N of state road E18 W of Lindlia","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
20000780,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.02986,58.8935,"Rogaland",1993,8,4,"Norway","15553","Øvstedal, D.O.","BG","L","Høle, Bjønnbåsen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20000774,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.62054,58.62144,"Rogaland",1993,10,24,"Norway","15265","Johnsen, J.I.","BG","L","near rivulet Tvihaugbekken","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1041929551,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.79,59.6032,"Rogaland",1993,11,19,"Norway","45117/1","Tor Tønsberg","TRH","L","Between Ølen and Ølensvåg, between State road 11 and fjord Ølensjøen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
20000835,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.78841,59.60264,"Rogaland",1993,11,19,"Norway","24936","Tønsberg, T.","BG","L","between Ølen and Ølensvåg, between State road 11 and fjord Ølenssjøen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20000850,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.65786,60.31608,"Hordaland",1993,11,12,"Norway","25019","Tønsberg, T.","BG","L","NE of farm Hope, Hopslia","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20001169,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.65786,60.31608,"Hordaland",1993,11,12,"Norway","31396","Tønsberg, T.","BG","L","NE of farm Hope, Hopslia","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919151440,"7948250c-6958-4a29-a670-ed1015b26252",5.79,59.6032,"Rogaland",1993,11,19,"Norway","12785","T. Tønsberg","O","L","Ølen: between Ølen og Ølensvåg, between State road 11 and fjord Ølensjøen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
20000638,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.52941,59.81848,"Hordaland",1991,1,21,"Norway","10731","Kavlie, T.","BG","L","Rommetveit, the garden of Stord Lærarhøgskule","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2449359332,"85739778-f762-11e1-a439-00145eb45e9a",-7.9183,55.0083,NA,1991,7,16,"Ireland","42802","H. Sipman","B","Lichen Herbarium Berlin","IRELAND, Co. Donegal. VC 35. E of Glen Veagh National Park, along road from L. Veagh to L. Gartan. Grid ref. 24/0.2. Alt. c. 100 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
825501,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.23321,57.20934,"Halland",1990,8,22,"Sweden","1086577","U. Arup & L. Fröberg","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
20001051,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.66337,58.71115,"Rogaland",1989,1,13,"Norway","3008","Johnsen, J.I.","BG","L","østsiden av Smokkevatn","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919150084,"7948250c-6958-4a29-a670-ed1015b26252",6.1542,58.3604,"Rogaland",1988,5,25,"Norway","11416","R. Haugan","O","L","Gyland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150071,"7948250c-6958-4a29-a670-ed1015b26252",5.784,59.6008,"Rogaland",1987,6,20,"Norway","11407","R. Haugan","O","L","Ølen: between Ølen and Ølensvåg, by the sea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150120,"7948250c-6958-4a29-a670-ed1015b26252",5.5338,59.7921,"Hordaland",1987,6,21,"Norway","11404","R. Haugan","O","L","Stord, E of Hysstad, 1.5 km N of Leirvik","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150149,"7948250c-6958-4a29-a670-ed1015b26252",5.5338,59.7921,"Hordaland",1987,6,21,"Norway","11405","R. Haugan","O","L","Stord, E of Hysstad, 1.5 km N of Leirvik","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150182,"7948250c-6958-4a29-a670-ed1015b26252",6.3741,58.8503,"Rogaland",1987,6,25,"Norway","11412","R. Haugan","O","L","by the bridge W of Bråland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150209,"7948250c-6958-4a29-a670-ed1015b26252",6.187,59.2327,"Rogaland",1987,6,24,"Norway","11413","R. Haugan","O","L","Hjelmen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
824486,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.46333,55.92366,"Skåne",1987,7,24,"Sweden","1019650","Ulf Arup","LD","General","Ry","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
20002150,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.52473,59.86329,"Hordaland",1986,6,8,"Norway","4525","Tønsberg, T.","BG","L","Agdestein","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2449363265,"85739778-f762-11e1-a439-00145eb45e9a",5.2283,52.4167,NA,1983,7,3,"Netherlands","113858","H. Sipman","B","Lichen Herbarium Berlin","THE NETHERLANDS, Flevoland: Zuidelijk Flevoland, E of De Block van Kuffeler. Grid 26.21.35+45. Elev. -3 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212125087,"85739778-f762-11e1-a439-00145eb45e9a",-9.1,42.8,NA,1981,8,5,"Spain","190766","A. Buschardt","B","Lichen Herbarium Berlin","SPANIEN, Galicia: Küste südlich Carnota, ca. 45 km westlich Santiago de Compostela.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449349162,"85739778-f762-11e1-a439-00145eb45e9a",-0.0833,48.35,NA,1980,7,10,"France","27903","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Sarthe. Alpes Mancelles, near St.Léonard-des-Bois. Vallée de Misère, narrow valley with quartzite outcrops and screes, heathland and woodland. Alt. ca. 150 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449349166,"85739778-f762-11e1-a439-00145eb45e9a",-0.9,48.6333,NA,1980,7,12,"France","28065","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Manche. E of Mortain. Rochers du Bouillant. Alt. ca. 200 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449350138,"85739778-f762-11e1-a439-00145eb45e9a",-0.05,48.2167,NA,1980,7,8,"France","27731","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Sarthe. Forêt de Sillé-le-Guillaume. Bois de Pézé, entrance of forest on road from Montreuil to Pézé. Alt. ca. 200 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449350140,"85739778-f762-11e1-a439-00145eb45e9a",-0.0833,48.4333,NA,1980,7,10,"France","27948","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Mayenne. Chapel Ste.Anne, ca. 15 km W of Alençon, near Champfrémont. Alt. 200 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449351169,"85739778-f762-11e1-a439-00145eb45e9a",-0.4833,48.6,NA,1980,7,13,"France","28121","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Orne. Fôret de Andaines. Ruiseau de Mousse, NE of Ermitage. Alt. ca. 225 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449360151,"85739778-f762-11e1-a439-00145eb45e9a",-0.0833,48.35,NA,1980,7,10,"France","27936","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Sarthe. Alpes Mancelles, near St.Léonard-des-Bois. Vallée de Misère, narrow valley with quartzite outcrops and screes, heathland and woodland. Alt. ca. 150 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449362163,"85739778-f762-11e1-a439-00145eb45e9a",-0.0833,48.35,NA,1980,7,10,"France","27884","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Sarthe. Alpes Mancelles, near St.Léonard-des-Bois. NE-facing bank of road on W-bank of river Sarthe, towards Vallée de Misère. Alt. ca. 150 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1041930090,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.784,59.6008,"Rogaland",1978,7,30,"Norway","682570/1","Tor Tønsberg","TRH","L","Between Ølen and Ølensvåg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1041933260,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.784,59.6008,"Rogaland",1978,7,30,"Norway","45116/1","Tor Tønsberg","TRH","L","Between Ølen and Ølensvåg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
20002152,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.78244,59.60025,"Rogaland",1978,7,30,"Norway","4526","Tønsberg, T.","BG","L","[Ølen,] Mellom Ølen og Ølensvåg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
824434,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.7797,59.55753,"Rogaland",1978,7,30,"Norway","1018178","T. Tønsberg","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
