"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","stateProvince","notes","citation","doi"
1086271088,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",11,58,1879,7,NA,"Sweden","L36469","J. Hulting","S","Bohuslän: Strömstad, Helsö","S-Fungi","Bohuslän","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271143,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,58,1876,8,16,"Sweden","L36498","J. E. Zetterstedt","S","Västergötland: Vänersnäs sn, Halleberg, Hallesnipan","S-Fungi","Västergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1705376366,"41b59050-0a12-11dd-953d-b8a03c50a862",14.655606,58.356191,1874,NA,NA,"Sweden","137640","Theorin, Per Gustaf","BMO","Omberg Vestra Väggar","OHN","Östergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Rühling Å (2017). Oskarshamn herbarium (OHN). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/u5wjib accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/u5wjib"
1086271216,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,58,1873,NA,NA,"Sweden","L36528","Theorin","S","Östergötland: Väversunda sn, Omberg, Västra Väggar","S-Fungi","Östergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271228,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,58,1870,6,25,"Sweden","L36532","J. Hulting","S","Dalsland: Dalskog sn, H(...)","S-Fungi","Dalsland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271076,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",11,58,1869,NA,NA,"Sweden","L36465","K. Fr. Thedenius","S","Bohuslän: Uddevalla, Kristinedal, på berget 'Lilla Schweitz'","S-Fungi","Bohuslän","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1705376326,"41b59050-0a12-11dd-953d-b8a03c50a862",11.81112,57.700355,1869,NA,NA,"Sweden","137639","In de Bétou, Robert","BMO","Arendal","OHN","Västergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Rühling Å (2017). Oskarshamn herbarium (OHN). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/u5wjib accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/u5wjib"
1086271070,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1859,NA,NA,"Sweden","L36449","T. M. Fries","S","Småland: Femsjö sn","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271082,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1859,NA,NA,"Sweden","L36448","O. G. Blomberg","S","Småland: Femsjö sn","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271017,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1851,6,17,"Sweden","L36453","-","S","Småland: Femsjö sn, S. Bökeberg","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271045,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1851,6,21,"Sweden","L36452","T. M. Fries","S","Småland: Femsjö sn, S. Bökeberg","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271053,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1851,6,17,"Sweden","L36454","T. M. Fries","S","Småland: Femsjö sn, Bökeberg","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271086,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1851,8,11,"Sweden","L36451","T. M. Fries","S","Småland: Femsjö sn, Råken","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271047,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1851,NA,NA,"Sweden","L36455","T. M. Fries","S","Småland: Femsjö sn","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271081,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,1851,NA,NA,"Sweden","L36450","E. & T. M. Fries","S","Småland: Femsjö sn","S-Fungi","Småland (Inre)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086271089,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",11,58,1840,NA,NA,"Sweden","L36467","God(...)le","S","Bohuslän: Uddevalla, Gustavsberg","S-Fungi","Bohuslän","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
