"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","stateProvince","recordedBy","notes","citation","doi"
178330796,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.729,37.948002,1992,10,16,"Spain","9024-1","VAL","La Nava. Sierra de la Mesa","VAL_Lich","H","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330797,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.618,36.147999,1992,10,17,"Spain","9025-1","VAL","Tarifa. Sierra de Saladavieja. El Pedregoso","VAL_Lich","Ca","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330841,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.618,36.147999,1992,10,17,"Spain","9227-1","VAL","Tarifa. Sierra de Saladavieja. El Pedregoso","VAL_Lich","Ca","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330853,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.639,36.129002,1992,10,18,"Spain","9316-1","VAL","Tarifa. Sierra de Saladavieja. Cañada de la Jara","VAL_Lich","Ca","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330873,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.587,36.238998,1992,10,18,"Spain","9442-1","VAL","Los Barrios.  El Mojón","VAL_Lich","Ca","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330875,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.538,36.077,1992,10,18,"Spain","9461-1","VAL","Tarifa. Sierra del Cabrito. Puerto del Bujeo","VAL_Lich","Ca","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1100008214,"858c1c6c-f762-11e1-a439-00145eb45e9a",-1.983333,43.316666,1991,7,22,"Spain","M-0042064 / 16349 / 10399","SNSB-M","Spain. Navarra, Pyrenean Mountains. 20 km E of San Sebastian, Col d'Ibardin, old oak forest, in a moist gorge. 43°18'N, 1°41'E. Alt. 300 m. On Lecanactis amylacea (Ehrh. ex Pers.) Arnold and Schismatomma decolorans (Turner &Borrer ex Sm.) Clauz. &Vezda.","BSMlichfungicoll",NA,"Diederich, P.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. The Collection of Lichenicolous Fungi at the Botanische Staatssammlung München. Occurrence dataset https://doi.org/10.15468/ni5yho accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ni5yho"
1122937249,"7ba35058-f762-11e1-a439-00145eb45e9a",-1.983333,43.316666,1991,7,22,"Spain","M-0042064 / 16349 / 10399","SNSB-M","Spain. Navarra, Pyrenean Mountains. 20 km E of San Sebastian, Col d'Ibardin, old oak forest, in a moist gorge. 43°18'N, 1°41'E. Alt. 300 m. On Lecanactis amylacea (Ehrh. ex Pers.) Arnold and Schismatomma decolorans (Turner &Borrer ex Sm.) Clauz. &Vezda.","BSMmicrofexscoll",NA,"Diederich, P.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. The Exsiccatal Series ""Triebel, Microfungi exsiccati"". Occurrence dataset https://doi.org/10.15468/qxmief accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qxmief"
178330491,"890afcd2-f762-11e1-a439-00145eb45e9a",3.03,41.818001,1991,10,11,"Spain","4845-1","VAL","Castell d'Aro.  La Coma","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330724,"890afcd2-f762-11e1-a439-00145eb45e9a",3.175,41.880001,1991,10,12,"Spain","8413-1","VAL","Palafrugell.  Cap Roig","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
