"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode"
947923,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.18702,56.00633,"Skåne",1946,9,13,"Sweden","1132551","Ove Almborn","LD","No locality information available","General"
949363,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.2073,55.56513,"Skåne",1946,9,17,"Sweden","1190346","Ove Almborn","LD","Torup","General"
1065695913,"905daf20-04fd-11df-8c28-b8a03c50a862",14.00515,55.99902,NA,1946,10,12,"Sweden","59570","Ove Almborn","UME","Ovesholm","General"
947881,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.99669,56.08818,"Skåne",1946,10,8,"Sweden","1132071","Ove Almborn","LD","No locality information available","General"
947897,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.00515,55.99902,"Skåne",1946,10,12,"Sweden","1132251","Ove Almborn","LD","Ovesholm","General"
947939,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.96051,55.7258,"Skåne",1946,10,1,"Sweden","1132671","Ove Almborn","LD","Traneboda","General"
1086402352,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,56,"Blekinge",1945,6,26,"Sweden","F131635","Ove Almborn","S","Blekinge Nättraby: Marielund","S-Fungi"
1086402376,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,56,"Blekinge",1945,6,22,"Sweden","F131636","Ove Almborn","S","Blekinge Förkärla: Tromtö","S-Fungi"
947876,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.76831,56.35587,"Skåne",1945,6,18,"Sweden","1132011","Ove Almborn","LD","Mölleröd","General"
947918,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.44495,55.94054,"Skåne",1945,6,16,"Sweden","1132491","Ove Almborn","LD","No locality information available","General"
949369,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.52304,56.33698,"Skåne",1945,6,17,"Sweden","1190406","Ove Almborn","LD","Boalt","General"
949473,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.60001,56.26645,"Blekinge",1945,6,26,"Sweden","1192671","Ove Almborn","LD","Häjetorp","General"
949474,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.48498,56.16132,"Blekinge",1945,6,22,"Sweden","1192731","Ove Almborn","LD","Tromtö","General"
949489,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.53305,56.21961,"Blekinge",1945,6,26,"Sweden","1193031","Ove Almborn","LD","Marielund","General"
1086402770,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Småland (Inre)",1945,7,24,"Sweden","F131651","Ove Almborn","S","Småland Växjö: Biskopsnäset","S-Fungi"
1086402816,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,57,"Småland (Inre)",1945,7,27,"Sweden","F131653","Ove Almborn","S","Småland Landeryd: N. om Jansbergssjön","S-Fungi"
1086402839,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,"Småland (Inre)",1945,7,26,"Sweden","F131654","Ove Almborn","S","Småland Femsjö: Skubbhult","S-Fungi"
788846489,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.12811,57.73165,NA,1945,7,31,"Sweden","1626232","Ove Almborn","LD","Unknown","General"
788850630,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.97405,57.23881,NA,1945,7,27,"Sweden","1633016","Ove Almborn","LD","Unknown","General"
788852333,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.91246,57.19022,NA,1945,7,25,"Sweden","1635768","Ove Almborn","LD","Unknown","General"
788852413,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77389,56.85205,NA,1945,7,25,"Sweden","1635896","Ove Almborn","LD","Unknown","General"
788852454,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77389,56.85205,NA,1945,7,25,"Sweden","1635960","Ove Almborn","LD","Unknown","General"
788852495,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.81922,56.88377,NA,1945,7,24,"Sweden","1636024","Ove Almborn","LD","Unknown","General"
788852658,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.3349,56.89106,NA,1945,7,25,"Sweden","1636280","Ove Almborn","LD","Unknown","General"
788852699,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.3349,56.89106,NA,1945,7,26,"Sweden","1636344","Ove Almborn","LD","Unknown","General"
788853107,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.56284,56.73878,NA,1945,7,23,"Sweden","1636984","Ove Almborn","LD","Unknown","General"
788853148,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.33309,57.04269,NA,1945,7,27,"Sweden","1637048","Ove Almborn","LD","Unknown","General"
1086403090,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,"Halland",1945,8,2,"Sweden","F131740","Ove Almborn","S","Halland Fjärås: Rossared","S-Fungi"
1086403113,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,"Halland",1945,8,3,"Sweden","F131665","Ove Almborn","S","Halland Sibbarp: 500 m. S. om Angryd på bok Ö. om vägen","S-Fungi"
788835884,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.19793,57.48454,NA,1945,8,2,"Sweden","1605126","Ove Almborn","LD","Rossared","General"
788846526,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.7875,56.94495,NA,1945,8,3,"Sweden","1626296","Ove Almborn","LD","Unknown","General"
788853273,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.53498,57.04768,NA,1945,8,3,"Sweden","1637240","Ove Almborn","LD","Unknown","General"
947834,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77389,56.09979,"Skåne",1945,8,8,"Sweden","1131231","Ove Almborn","LD","Påbro","General"
947841,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.51324,56.25585,"Skåne",1945,8,7,"Sweden","1131411","Ove Almborn","LD","No locality information available","General"
947886,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.07751,56.32571,"Skåne",1945,8,7,"Sweden","1132131","Ove Almborn","LD","Marieberg","General"
947891,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.81352,55.92564,"Skåne",1945,8,8,"Sweden","1132191","Ove Almborn","LD","No locality information available","General"
947912,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.43176,55.58181,"Skåne",1945,8,27,"Sweden","1132431","Ove Almborn","LD","Häckeberga","General"
948556,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.89644,56.33432,"Skåne",1945,8,7,"Sweden","1151920","Ove Almborn","LD","Margretetorp","General"
949469,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.59614,55.56134,"Skåne",1945,8,27,"Sweden","1192431","Ove Almborn","LD","Elsagården","General"
947860,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.74042,55.56423,"Skåne",1945,9,30,"Sweden","1131831","Ove Almborn","LD","Kristinelund","General"
947902,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.88779,55.52575,"Skåne",1945,9,30,"Sweden","1132311","Ove Almborn","LD","Lyckås","General"
1086403127,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,55,"Skåne",1945,10,15,"Sweden","F131589","Ove Almborn","S","Skåne Fågeltofta: Kronovall","S-Fungi"
947870,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.04499,55.64058,"Skåne",1945,10,15,"Sweden","1131951","Ove Almborn","LD","Kronovall","General"
919229400,"7948250c-6958-4a29-a670-ed1015b26252",10.4996,59.919,"Akershus",1944,2,13,"Norway","99352","H. Rui","O","Vestre Bærum: Løken","L"
949483,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.24992,56.24794,"Blekinge",1944,4,6,"Sweden","1192911","Ove Almborn","LD","No locality information available","General"
1086403073,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,55,"Skåne",1944,6,28,"Sweden","F131586","Ove Almborn","S","Skåne Ö. Sönnarslöv: Maltesholm","S-Fungi"
1086403085,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1944,6,19,"Sweden","F131588","Ove Almborn","S","Skåne Fjälkestad: Knutstorp på bok vid vägen nära sjön","S-Fungi"
947847,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.22262,56.10762,"Skåne",1944,6,19,"Sweden","1131531","Ove Almborn","LD","Knutstorp","General"
949382,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.98105,55.90151,"Skåne",1944,6,28,"Sweden","1190631","Ove Almborn","LD","Maltesholm","General"
949388,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.56199,56.44196,"Skåne",1944,7,4,"Sweden","1190691","Ove Almborn","LD","Hallands Väderö","General"
1086403125,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,56,"Blekinge",1944,8,15,"Sweden","F131631","Ove Almborn","S","Blekinge Hjortsberga: N. ändan av Sännen","S-Fungi"
949377,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77479,55.5089,"Skåne",1944,8,25,"Sweden","1190571","Ove Almborn","LD","No locality information available","General"
949477,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.24992,56.24794,"Blekinge",1944,8,11,"Sweden","1192791","Ove Almborn","LD","No locality information available","General"
2237865043,"84d26682-f762-11e1-a439-00145eb45e9a",12.32048,56.00106,NA,1943,5,15,"Denmark","DMS-1004217","Mogens Skytte Christiansen",NA,"Gribskov, samlet",NA
2237865851,"84d26682-f762-11e1-a439-00145eb45e9a",12.32048,56.00106,NA,1943,5,15,"Denmark","DMS-1004218","Mogens Skytte Christiansen",NA,"Gribskov, samlet",NA
2237867863,"84d26682-f762-11e1-a439-00145eb45e9a",12.32048,56.00106,NA,1943,5,15,"Denmark","DMS-1004215","Mogens Skytte Christiansen",NA,"Gribskov, samlet",NA
2237905180,"84d26682-f762-11e1-a439-00145eb45e9a",11.81666,54.78333,NA,1943,5,27,"Denmark","DMS-1039611","Mogens Skytte Christiansen",NA,"Fuglsang Storskov",NA
788847690,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.346944,55.978611,"Sjælland",1943,5,15,"Denmark","1628216","M. Skytte Christiansen","LD","Nødebo","General"
1086403093,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,55,"Skåne",1943,6,10,"Sweden","F131591","Ove Almborn","S","Skåne Brösarp: Lökaröds boställe","S-Fungi"
2237898485,"84d26682-f762-11e1-a439-00145eb45e9a",9.861259,56.854556,NA,1943,6,22,"Denmark","DMS-1033628","Mogens Skytte Christiansen",NA,"Buderupholm Bjergeskov",NA
949417,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.06283,55.74003,"Skåne",1943,6,10,"Sweden","1191531","Ove Almborn","LD","No locality information available","General"
949430,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.1232,55.59811,"Skåne",1943,6,9,"Sweden","1191651","Ove Almborn","LD","Tunbyholm","General"
1086402768,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1943,7,19,"Sweden","F131609","Gunnar Degelius","S","Skåne: Oppmanna sn : Bokenäset,","S-Fungi"
1086403114,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,56,"Blekinge",1943,7,1,"Sweden","F131630","Ove Almborn","S","Blekinge Nättraby: Skärva","S-Fungi"
948558,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.74042,55.56423,"Skåne",1943,7,28,"Sweden","1151980","Ove Almborn","LD","Kristinelund","General"
1086402569,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,"Småland (Inre)",1943,8,18,"Sweden","F131643","Ove Almborn","S","Småland Torpa: Gashult","S-Fungi"
1086402795,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,"Småland (Inre)",1943,8,17,"Sweden","F131652","Ove Almborn","S","Småland Markaryd: Timsfors, vid viadukten","S-Fungi"
1086403065,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,"Skåne",1943,8,17,"Sweden","F131582","Ove Almborn","S","Skåne Örkelljunga: N. om Ö. Spång","S-Fungi"
788853232,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.79358,56.8105,NA,1943,8,20,"Sweden","1637176","Ove Almborn","LD","Fröllinge","General"
947943,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.32271,56.29014,"Skåne",1943,8,17,"Sweden","1132731","Ove Almborn","LD","Västra Spång","General"
949462,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.6041,56.10431,"Skåne",1943,8,16,"Sweden","1192191","Ove Almborn","LD","No locality information available","General"
949464,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.33328,56.2862,"Skåne",1943,8,17,"Sweden","1192251","Ove Almborn","LD","Östra Spång","General"
948550,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77479,55.5089,"Skåne",1943,9,18,"Sweden","1151680","Ove Almborn","LD","No locality information available","General"
949466,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.65661,55.49351,"Skåne",1943,9,18,"Sweden","1192311","Ove Almborn","LD","Kadesjö","General"
2237871194,"84d26682-f762-11e1-a439-00145eb45e9a",12.55623,56.04655,NA,1943,10,12,"Denmark","DMS-1009072","Mogens Skytte Christiansen",NA,"Teglstrup Hegn",NA
788850975,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.552222,56.047778,"Sjælland",1943,10,12,"Denmark","1633592","M. Skytte-Christiansen","LD","Teglstrup Hegn","General"
949439,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.93721,55.93126,"Skåne",1942,6,21,"Sweden","1191711","Ove Almborn","LD","No locality information available","General"
1086402302,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Blekinge",1942,7,29,"Sweden","F131633","Ove Almborn","S","Blekinge Sölvesborg: Valje","S-Fungi"
1086403116,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1942,7,27,"Sweden","F131590","Ove Almborn","S","Skåne, Kiaby. Ivö","S-Fungi"
949424,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.35018,56.08603,"Skåne",1942,7,27,"Sweden","1191591","Ove Almborn","LD","No locality information available","General"
949491,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.55119,56.05561,"Blekinge",1942,7,29,"Sweden","1193091","Ove Almborn","LD","Valje","General"
1086402327,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,56,"Blekinge",1942,8,4,"Sweden","F131634","Ove Almborn","S","Blekinge, Ronneby s:n, Brunnsskogen","S-Fungi"
1086403179,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,56,"Blekinge",1942,8,6,"Sweden","F131632","Ove Almborn","S","Blekinge Hjortsberga: Värmansnäs","S-Fungi"
947999,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.36706,55.50987,"Skåne",1942,8,16,"Sweden","1133331","Ove Almborn","LD","No locality information available","General"
2237872800,"84d26682-f762-11e1-a439-00145eb45e9a",11.96995,55.90862,NA,1942,11,28,"Denmark","DMS-1009698","Mogens Skytte Christiansen",NA,"Jægerspris Nordskov",NA
788851014,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.069167,55.839444,"Sjælland",1942,NA,NA,"Denmark","1633656","M. Skytte-Christiansen","LD","No locality information available","General"
2237883879,"84d26682-f762-11e1-a439-00145eb45e9a",9.49121,55.249,NA,1941,6,12,"Denmark","DMS-1019891","Paul Gelting",NA,"Haderslev",NA
2237885544,"84d26682-f762-11e1-a439-00145eb45e9a",9.534739,55.73873,NA,1941,11,28,"Denmark","DMS-1022839","Mogens Skytte Christiansen",NA,"Grejsdalen",NA
2237866394,"84d26682-f762-11e1-a439-00145eb45e9a",12.32048,56.00106,NA,1940,4,28,"Denmark","DMS-1004216","Mogens Skytte Christiansen",NA,"Gribskov, samlet",NA
947931,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.04463,55.84249,"Skåne",1940,6,27,"Sweden","1132611","Ove Almborn","LD","Kyllingaröd","General"
1086403097,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,"Skåne",1940,8,14,"Sweden","F131583","Ove Almborn","S","Skåne Örkelljunga: Lärkesholm","S-Fungi"
949468,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.38722,56.28961,"Skåne",1940,8,14,"Sweden","1192371","Ove Almborn","LD","Lärkesholm","General"
948552,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.53112,56.26789,"Skåne",1939,6,16,"Sweden","1151740","Ove Almborn","LD","No locality information available","General"
2237883187,"84d26682-f762-11e1-a439-00145eb45e9a",9.591564,54.91952,NA,1939,8,15,"Denmark","DMS-1019872","Ove Almborn",NA,"Gråsten",NA
788853441,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.594444,54.921944,"Jylland",1939,8,15,"Denmark","1637496","Ove Almborn","LD","Gråsten","General"
788853483,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.343056,55.079444,"Fyn",1939,8,12,"Denmark","1637560","Ove Almborn","LD","Åstrup","General"
788853525,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.682222,55.453056,"Jylland",1939,8,14,"Denmark","1637624","Ove Almborn","LD","Frydenborg","General"
788854630,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.821389,55.365556,"Fyn",1939,8,13,"Denmark","1639288","Ove Almborn","LD","Wedellsborg","General"
788854802,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.518333,54.999167,"Møn",1939,8,6,"Denmark","1639544","Ove Almborn","LD","Liselund","General"
948005,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77479,55.5089,"Skåne",1938,7,13,"Sweden","1133391","Ove Almborn","LD","No locality information available","General"
788852740,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.09315,58.2055,NA,1937,6,6,"Sweden","1636408","B. Hedvall","LD","Unknown","General"
1086403128,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,"Halland",1937,8,21,"Sweden","F131668","A. H. Magnusson","S","Halland: Frillesås, near the church","S-Fungi"
949486,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.24992,56.24794,"Blekinge",1937,8,26,"Sweden","1192971","Ove Almborn","LD","No locality information available","General"
949493,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.34479,56.44067,"Blekinge",1937,8,26,"Sweden","1193151","Ove Almborn","LD","No locality information available","General"
949480,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.39344,56.2751,"Blekinge",1937,9,3,"Sweden","1192851","Ove Almborn","LD","No locality information available","General"
1086403168,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,"Halland",1936,8,7,"Sweden","F131669","G. O. Malme","S","Suecia: Halland, Knäred, Ön.","S-Fungi"
2237872175,"84d26682-f762-11e1-a439-00145eb45e9a",12.23131,55.60891,NA,1936,8,29,"Denmark","DMS-1010525","Mogens Skytte Christiansen",NA,"Gjeddesdal",NA
788850669,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.12811,57.73165,NA,1935,6,9,"Sweden","1633080","A. H. Magnusson","LD","Unknown","General"
1086402708,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,"Bohuslän",1925,6,7,"Sweden","F131756","A. H. Magnusson","S","Bohuslän: Romelanda, Lysegården","S-Fungi"
442146148,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.928333,47.71389,NA,1922,5,25,"Germany","B 60 0038300 / 149685 / 91509","Lettau, G.","B","Schwarzwald: Wald am ""Rohrenkopf"" bei Gersbach (Wiesental), 1100 m.","Blettaucoll"
1041906747,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.7007,58.3885,"Aust-Agder",1922,6,13,"Norway","22008/1","Ove Arbo Høeg","TRH","Espenes","L"
1041906772,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.7007,58.3885,"Aust-Agder",1922,6,13,"Norway","22005/1","Ove Arbo Høeg","TRH","Espenes","L"
1041907294,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.3772,60.70202,"Hordaland",1922,6,3,"Norway","22011/1","Ove Arbo Høeg","TRH","Lygrefjorden: Poltnæsset","L"
1041907319,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.9914,58.5999,"Aust-Agder",1922,6,12,"Norway","22009/1","Ove Arbo Høeg","TRH","Dybvaag: ved Hovdenvd. [=Hovdansvannet]","L"
1041923873,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.7178,58.393,"Aust-Agder",1922,6,13,"Norway","22007/1","Ove Arbo Høeg","TRH","Fjære: SV. f. gamlehjemmet","L"
1041923882,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",9.1482,58.6555,"Aust-Agder",1922,6,11,"Norway","22010/1","Ove Arbo Høeg","TRH","Dybvaag: Risøen","L"
1041925847,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.7178,58.393,"Aust-Agder",1922,6,13,"Norway","22006/1","Ove Arbo Høeg","TRH","Fjære: SV f. gamlehjemmet","L"
1041906797,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.0064,59.0428,"Vestfold",1922,8,30,"Norway","22003/1","Ove Arbo Høeg","TRH","Fritzøparken","L"
1041907496,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.7178,58.393,"Aust-Agder",1922,8,13,"Norway","21586/2","Ove Arbo Høeg","TRH","Fjære: SV f. gamlehjemmet","L"
442146151,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.017777,48.063332,NA,1921,8,17,"Germany","B 60 0038303 / 149691 / 91512","Lettau, G.","B","Schwarzwald: Thomashütte am Kandel, 1070 m.","Blettaucoll"
919230046,"7948250c-6958-4a29-a670-ed1015b26252",7.951,58.1195,"Vest-Agder",1918,8,6,"Norway","100342","B. Lynge","O","Vaagsbygden","L"
919230069,"7948250c-6958-4a29-a670-ed1015b26252",7.9736,58.157,"Vest-Agder",1918,8,5,"Norway","100343","B. Lynge","O","Ravnedalen","L"
1086402791,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",13,56,"Skåne",1916,7,30,"Sweden","F131610","G. O. Malme","S","Skåne : Tjörnarp.","S-Fungi"
1086403015,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1916,7,18,"Sweden","F131619","G. O. Malme","S","Skåne : Österslöf, Gårrö.","S-Fungi"
1086403036,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1916,7,11,"Sweden","F131620","G. O. Malme","S","Skåne : Oppmanna, Arkelstorp.","S-Fungi"
1086403059,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1916,7,9,"Sweden","F131621","G. O. Malme","S","Skåne : Oppmanna, Boknäset.","S-Fungi"
1086403079,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1916,7,22,"Sweden","F131622","G. O. Malme","S","Skåne : Oppmanna, Arkelstorp.","S-Fungi"
1086403104,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1916,7,NA,"Sweden","F131626","Erik P. Vrang","S","Scaniæ: Par. Oppmanna, Boknäset.","S-Fungi"
1086403107,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,56,"Skåne",1916,7,23,"Sweden","F131581","G. O. Malme","S","Skåne : Oppmanna, Arkelstorp.","S-Fungi"
1086402685,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,58,"Västergötland",1915,6,19,"Sweden","F131755","G. O. Malme","S","Västergötl.: Halleberg, Lilleskog.","S-Fungi"
919230139,"7948250c-6958-4a29-a670-ed1015b26252",6.66526,60.54419,"Hordaland",1915,7,NA,"Norway","100346","J.J. Havaas, B. Lynge","O","Granvin","L"
442146147,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.970834,50.521389,NA,1915,8,10,"Germany","B 60 0038299b / 150709 / 91920","Lettau, G.","B","Thüringer Wald: 4) Masserberg - Goldisthal.","Blettaucoll"
919229860,"7948250c-6958-4a29-a670-ed1015b26252",5.3803,59.7013,"Hordaland",1915,8,NA,"Norway","100349","J.J. Havaas, B. Lynge","O","Mosterhavn","L"
442146152,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.928333,47.71389,NA,1914,4,19,"Germany","B 60 0038303a / 150711 / 91921","Lettau, G.","B","Schwarzwald: Rohrenkopf bei Gersbach (Wiesental)","Blettaucoll"
20057663,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.38029,59.70127,"Hordaland",1912,8,21,"Norway","47724","Havaas, J.J.","BG","Mosterhavn","L"
442146149,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.838056,47.823334,NA,1911,5,28,"Germany","B 60 0038301 / 149687 / 91510","Lettau, G.","B","[Schwarzwald] Baden: Belchen, Südabhang","Blettaucoll"
919230023,"7948250c-6958-4a29-a670-ed1015b26252",9.0995,58.1889,"Aust-Agder",1911,7,18,"Norway","100341","B. Lynge","O","Lyngør: Skibvig","L"
442146181,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1911,9,17,"Germany","B 60 0038887a / 152359 / 92579","Lettau, G.","B","Baden: ""R"" Röttler Wald (Lörrach), unweit Rechberger Hof","Blettaucoll"
20057661,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.70226,60.05216,"Hordaland",1910,8,24,"Norway","47723","Havaas, J.J.","BG","Sunde ved Loksund","L"
442146145,"8589cc8c-f762-11e1-a439-00145eb45e9a",11.004723,50.519722,NA,1908,5,27,"Germany","B 60 0038299 / 149682 / 91508","Lettau, G.","B","Thüringer Wald: 1) Oberhalb Goldisthal (Spenglershütte), 650-700 m.","Blettaucoll"
442146146,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.792222,50.679722,NA,1908,6,7,"Germany","B 60 0038299a / 150707 / 91919","Lettau, G.","B","Thüringer Wald: 2) Oberhalb Bahnhof Gehlberg, 650 m.","Blettaucoll"
20057998,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.70901,60.52212,"Hordaland",1907,9,NA,"Norway","59128","Havaas, J.J.","BG","Eidesstranden i Granvin","L"
919230295,"7948250c-6958-4a29-a670-ed1015b26252",6.7191,60.5205,"Hordaland",1907,9,NA,"Norway","100479","J.J. Havaas","O","Eidesstranden i Granvin","L"
442146144,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.753612,49.443333,NA,1904,3,14,"Germany","B 60 0038298 / 149680 / 91507","Lettau, G.","B","Baden: Oberhalb Peterstal bei Heidelberg, 350 m.","Blettaucoll"
2468691043,"6aeebd1a-c3ad-4bc5-bdfe-24de0e2e9052",2.002,41.3015,"Barcelona",1904,5,6,"Spain","BC-Lichen-Llenas-973446","M. Llenas","BC","Gavà","BC-Lichen-Llenas"
788846787,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.450833,55.7825,"Sjælland",1904,NA,NA,"Denmark","1626744","O. Gallöe","LD","Frederiksdal","General"
2237869909,"84d26682-f762-11e1-a439-00145eb45e9a",12.36719,55.75909,NA,1903,3,28,"Denmark","DMS-1007236","Olaf Galløe",NA,"Jonstrup Vang",NA
20057654,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.32135,60.4214,"Hordaland",1903,7,22,"Norway","47720","Havaas, J.J.","BG","Sandviken ved Bergen","L"
