"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode"
1212110624,"85739778-f762-11e1-a439-00145eb45e9a",-3.6667,50.6833,NA,1971,8,29,"United Kingdom","111246","H. Sipman & R. Pos","B","GREAT BRITAIN, Devon. Dunsford, E of Moretonhampstead. Alt. ca. 200 m.","Lichen Herbarium Berlin"
1212110755,"85739778-f762-11e1-a439-00145eb45e9a",-3.5833,51.1667,NA,1971,8,31,"United Kingdom","111392","H. Sipman & R. Pos","B","GREAT BRITAIN, Somerset. Wooded valley N of Dunkery Hill, S of Porlock, Exmoor. Alt. 500 m.","Lichen Herbarium Berlin"
1212211818,"85739778-f762-11e1-a439-00145eb45e9a",-0.6667,51,NA,1971,8,28,"United Kingdom","111219","H. Sipman & R. Pos","B","GREAT BRITAIN, Sussex. ca. 2 km W of Petworth along road to Petersfield. Alt. ca. 100 m.","Lichen Herbarium Berlin"
1212110670,"85739778-f762-11e1-a439-00145eb45e9a",-4.0333,50.6833,NA,1971,9,5,"United Kingdom","111654","H. Sipman & R. Pos","B","GREAT BRITAIN, Devon: Dartmoor, W of High Willhays, E of Sourton. Alt. c. 400 m.","Lichen Herbarium Berlin"
1144689064,"f577c9f3-ae71-4278-b6bf-512ba1dfaa21",-1.65222,48.16639,NA,1954,7,16,"France","G-G-236537/1","Rondon, Y. (Coll. Rondon)","G","Ille-et-Vilaine - Forêt de Paimpont/Bretagne","Geneva Herbarium – General Collection (G)"
2237902664,"84d26682-f762-11e1-a439-00145eb45e9a",10.2,55.43333,NA,1946,7,19,"Denmark","DMS-1037379","Ove Almborn",NA,"Langesø, Morud",NA
2237883956,"84d26682-f762-11e1-a439-00145eb45e9a",9.616915,55.68882,NA,1939,8,19,"Denmark","DMS-1021704","Ove Almborn",NA,"Munkebjerg",NA
1057490447,"7e380070-f762-11e1-a439-00145eb45e9a",-3.136122,51.047989,"England",1916,2,NA,"United Kingdom","BM000097427","W Watson","NHMUK",NA,"BOT"
1057553417,"7e380070-f762-11e1-a439-00145eb45e9a",-8.929307,53.365834,"Galway",1876,4,NA,"Ireland","BM000974296","Charles du Bois Larbalestier","NHMUK",NA,"BOT"
1056760454,"7e380070-f762-11e1-a439-00145eb45e9a",-8.929307,53.365834,"Galway",1876,NA,NA,"Ireland","BM000974295","Charles du Bois Larbalestier","NHMUK",NA,"BOT"
1230772486,"7f5260c2-f762-11e1-a439-00145eb45e9a",15.1,47.38333,NA,1874,7,NA,"Austria","1899-0003903","Breidler,J.","W","Stm.: Am Fusse des Prettachberges bei Leoben.","Herbarium W"
1057610605,"7e380070-f762-11e1-a439-00145eb45e9a",-1.1743,52.3555,"England",1865,5,NA,"United Kingdom","BM000006738","J M. Crombie","NHMUK",NA,"BOT"
1057547564,"7e380070-f762-11e1-a439-00145eb45e9a",-1.1743,52.3555,"England",1859,NA,NA,"United Kingdom","BM000974268","W Borrer","NHMUK",NA,"BOT"
