"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","stateProvince"
2513165057,"15f819bd-6612-4447-854b-14d12ee1022d",3.75,51.583333,1951,6,9,"Netherlands","L  0165886","Walrecht BJJR",NA,NA,"Botany","Zeeland"
2513163952,"15f819bd-6612-4447-854b-14d12ee1022d",5.690973,50.851368,1950,5,25,"Netherlands","L  0165895","Maas Geesteranus RA",NA,"Kasteel Neercanne","Botany","Limburg"
2513164951,"15f819bd-6612-4447-854b-14d12ee1022d",4.951427,53.250184,1948,4,1,"Netherlands","L  0165809","Maas Geesteranus RA",NA,NA,"Botany","Friesland"
741261,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.370055,56.021295,1947,8,20,"Sweden","1090830","Ove Almborn","LD","Trolle-Ljungby","General","Skåne"
2237863653,"84d26682-f762-11e1-a439-00145eb45e9a",12.05474,55.48147,1946,5,12,"Denmark","DMS-1002086","Mogens Skytte Christiansen",NA,"Køge Å",NA,NA
2237901036,"84d26682-f762-11e1-a439-00145eb45e9a",11.63333,55.75,1946,7,8,"Denmark","DMS-1035876","Ove Almborn",NA,"Hagested",NA,NA
741255,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.010556,55.690278,1946,7,7,"Denmark","1087722","Ove Almborn","LD","Bognæs","General","Sjælland"
741256,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.206111,55.2525,1946,7,11,"Denmark","1087786","Ove Almborn","LD","Vemmetofte Vesterskov","General","Sjælland"
741257,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.378611,56.050556,1946,7,6,"Denmark","1087850","Ove Almborn","LD","Esrum","General","Sjælland"
741258,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.616111,55.746944,1946,7,8,"Denmark","1090638","Ove Almborn","LD","Hagested","General","Sjælland"
1503047451,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",2,46,1945,4,2,"France","C0099257F","M. Bouly de Lesdain","F",NA,"Botany",NA
2513164569,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1945,4,15,"Netherlands","L  0165832","Groot; Soest JL van",NA,"De Pauw","Botany","Zuid-Holland"
2513164866,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1945,4,14,"Netherlands","L  0165756","Soest JL van; Groot van",NA,"Netherlands, Zuid-Holland, Wassenaar, De Pauw, N3.46.14","Botany","Zuid-Holland"
2513164101,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1944,5,28,"Netherlands","L  0165791","Groot; Soest JL van",NA,"Maaldrift","Botany","Zuid-Holland"
2513164665,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1944,5,28,"Netherlands","L  0165754","Soest JL van; Groot van",NA,"Maaldrift","Botany","Zuid-Holland"
741262,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.39334,56.00235,1944,6,22,"Sweden","1090894","Paul Gelting","LD","No locality information available","General","Skåne"
2513164316,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1944,8,19,"Netherlands","L  0165797","Groot; Soest JL van",NA,NA,"Botany","Zuid-Holland"
2513164708,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1944,8,19,"Netherlands","L  0165761","Groot; Soest JL van",NA,NA,"Botany","Zuid-Holland"
2513166335,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1944,8,19,"Netherlands","L  0165844","Groot; Soest JL van",NA,"Maaldrift","Botany","Zuid-Holland"
2237863526,"84d26682-f762-11e1-a439-00145eb45e9a",12.04427,55.68223,1943,5,29,"Denmark","DMS-1002965","Paul Gelting",NA,"Askehoved",NA,NA
2237906482,"84d26682-f762-11e1-a439-00145eb45e9a",12.1,54.85,1943,5,31,"Denmark","DMS-1040886","Mogens Skytte Christiansen",NA,"Åstrup",NA,NA
2237877209,"84d26682-f762-11e1-a439-00145eb45e9a",12.20813,54.94154,1943,6,1,"Denmark","DMS-1013841","Mogens Skytte Christiansen",NA,"Marienborg",NA,NA
1503047397,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",15,62,1943,7,12,"Sweden","C0099221F","O. Almborn","F",NA,"Botany",NA
2513164972,"15f819bd-6612-4447-854b-14d12ee1022d",3.610998,51.498796,1942,3,13,"Netherlands","L  0165866","Brakman C",NA,NA,"Botany","Zeeland"
2513164991,"15f819bd-6612-4447-854b-14d12ee1022d",3.610998,51.498796,1942,3,13,"Netherlands","L  0165865","Brakman C",NA,NA,"Botany","Zeeland"
2237877032,"84d26682-f762-11e1-a439-00145eb45e9a",11.21721,54.91115,1942,8,9,"Denmark","DMS-1014227","Paul Gelting",NA,"Horslunde",NA,NA
2237864167,"84d26682-f762-11e1-a439-00145eb45e9a",12.01715,55.69074,1942,9,13,"Denmark","DMS-1002868","Mogens Skytte Christiansen",NA,"Bognæs",NA,NA
2237872438,"84d26682-f762-11e1-a439-00145eb45e9a",12.02624,55.68914,1942,9,13,"Denmark","DMS-1011146","Mogens Skytte Christiansen",NA,"Bognæs Storskov",NA,NA
2237874056,"84d26682-f762-11e1-a439-00145eb45e9a",12.02624,55.68914,1942,9,13,"Denmark","DMS-1011147","Mogens Skytte Christiansen",NA,"Bognæs Storskov",NA,NA
2237874627,"84d26682-f762-11e1-a439-00145eb45e9a",12.02624,55.68914,1942,9,13,"Denmark","DMS-1011145","Mogens Skytte Christiansen",NA,"Bognæs Storskov",NA,NA
2513163992,"15f819bd-6612-4447-854b-14d12ee1022d",5.250773,51.813554,1942,12,20,"Netherlands","L  0165824","Maas Geesteranus RA",NA,"Gameren","Botany","Gelderland"
2513164813,"15f819bd-6612-4447-854b-14d12ee1022d",3.610998,51.498796,1941,3,25,"Netherlands","L  0165801","Brakman C",NA,"Westhavendijk","Botany","Zeeland"
2513164321,"15f819bd-6612-4447-854b-14d12ee1022d",4.494025,52.060669,1941,6,2,"Netherlands","L  0165778","Maas Geesteranus RA",NA,"Leidschendam","Botany","Zuid-Holland"
2237882689,"84d26682-f762-11e1-a439-00145eb45e9a",10.72428,55.38363,1941,7,28,"Denmark","DMS-1018992","Paul Gelting",NA,"Bovense",NA,NA
2237902722,"84d26682-f762-11e1-a439-00145eb45e9a",10.7,55.48333,1941,7,28,"Denmark","DMS-1036698","Paul Gelting",NA,"Hverringe",NA,NA
1503047487,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",15,62,1940,8,12,"Sweden","C0099258F","O. Almborn","F",NA,"Botany",NA
2237865237,"84d26682-f762-11e1-a439-00145eb45e9a",12.01715,55.69074,1940,8,30,"Denmark","DMS-1002869","Paul Gelting",NA,"Bognæs",NA,NA
741275,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.56042,56.27919,1940,8,12,"Sweden","1095532","Ove Almborn","LD","Haga","General","Skåne"
2513163541,"15f819bd-6612-4447-854b-14d12ee1022d",4.47481,52.186226,1940,10,10,"Netherlands","L  0165813","Maas Geesteranus RA",NA,"Oud Poelgeest","Botany","Zuid-Holland"
2513163147,"15f819bd-6612-4447-854b-14d12ee1022d",3.610998,51.498796,1940,11,29,"Netherlands","L  0165818","Brakman C",NA,"Westhavendijk","Botany","Zeeland"
2513164807,"15f819bd-6612-4447-854b-14d12ee1022d",3.610998,51.498796,1940,11,29,"Netherlands","L  0165891","Brakman C",NA,"Westhavendijk","Botany","Zeeland"
991956539,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.896667,50.826383,1939,2,5,"Germany","9656",NA,"FR","Brühl b. Köln","Herbarium Senckenbergianum (FR) - Fungi",NA
2513164437,"15f819bd-6612-4447-854b-14d12ee1022d",5.883333,51.883333,1939,4,30,"Netherlands","L  0165753","Soest JL van; Groot van",NA,NA,"Botany","Gelderland"
2513164515,"15f819bd-6612-4447-854b-14d12ee1022d",4.321974,52.037698,1939,4,12,"Netherlands","L  0165795","Wachter WH",NA,NA,"Botany","Zuid-Holland"
2513164843,"15f819bd-6612-4447-854b-14d12ee1022d",4.321974,52.037698,1939,4,12,"Netherlands","L  0165871","Jansen P; Wachter WH",NA,NA,"Botany","Zuid-Holland"
2513165776,"15f819bd-6612-4447-854b-14d12ee1022d",5.883333,51.883333,1939,4,30,"Netherlands","L  0165770","Groot; Soest JL van",NA,NA,"Botany","Gelderland"
2513163874,"15f819bd-6612-4447-854b-14d12ee1022d",4.49701,52.160114,1939,5,10,"Netherlands","L  0165767","Groot; Soest JL van",NA,NA,"Botany","Zuid-Holland"
2513164148,"15f819bd-6612-4447-854b-14d12ee1022d",3.592154,51.449445,1939,5,30,"Netherlands","L  0165758","Groot; Soest JL van",NA,NA,"Botany","Zeeland"
2513164431,"15f819bd-6612-4447-854b-14d12ee1022d",3.592154,51.449445,1939,5,30,"Netherlands","L  0165854","Groot; Soest JL van",NA,NA,"Botany","Zeeland"
2513164773,"15f819bd-6612-4447-854b-14d12ee1022d",3.592154,51.449445,1939,5,30,"Netherlands","L  0165790","Groot; Soest JL van",NA,NA,"Botany","Zeeland"
740599,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.53112,56.26789,1939,6,17,"Sweden","1007375","Ove Almborn","LD","No locality information available","General","Skåne"
741263,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.53112,56.26789,1939,6,17,"Sweden","1090958","Ove Almborn","LD","No locality information available","General","Skåne"
2237900872,"84d26682-f762-11e1-a439-00145eb45e9a",9.7,55.5,1939,8,14,"Denmark","DMS-1036196","Ove Almborn",NA,"Hindsgavl",NA,NA
2237902614,"84d26682-f762-11e1-a439-00145eb45e9a",9.7,55.5,1939,8,14,"Denmark","DMS-1036195","Ove Almborn",NA,"Hindsgavl",NA,NA
2270721900,"98bceab6-3c3e-4163-945d-6ca10576ebf1",9.75,55.5,1939,8,14,"Denmark","603836","O. Almborn","ASU","Middelfart: Hinsgavl på Tilia",NA,"Fyn"
741259,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.689167,55.505278,1939,8,14,"Denmark","1090702","Ove Almborn","LD","Hindsgavl","General","Fyn"
741260,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.343056,55.079444,1939,8,12,"Denmark","1090766","Ove Almborn","LD","Åstrup","General","Fyn"
991956544,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.482783,50.6925,1938,6,19,"Germany","9653",NA,"FR","Eifel, Nideggen","Herbarium Senckenbergianum (FR) - Fungi",NA
991956552,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.99305,50.517217,1938,6,5,"Germany","9669",NA,"FR","Eifel, Altenahr","Herbarium Senckenbergianum (FR) - Fungi",NA
991956543,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.859717,50.931667,1937,4,29,"Germany","9654",NA,"FR","Elbhügelland, Weesenstein, Müglitztal auf dem Rabenhorstfelsen bei der Bastion","Herbarium Senckenbergianum (FR) - Fungi",NA
2237877366,"84d26682-f762-11e1-a439-00145eb45e9a",15.19062,55.32102,1937,6,23,"Denmark","DMS-1015937","Paul Gelting",NA,"Christiansø",NA,NA
2237878575,"84d26682-f762-11e1-a439-00145eb45e9a",15.17869,55.32449,1937,6,24,"Denmark","DMS-1016383","Paul Gelting",NA,"Græsholmen",NA,NA
991956549,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.033617,50.957783,1937,6,7,"Germany","9652",NA,"FR","Elbsandsteingebirge, Wehlen, auf der Burg","Herbarium Senckenbergianum (FR) - Fungi",NA
2237877839,"84d26682-f762-11e1-a439-00145eb45e9a",15.19062,55.32102,1937,7,10,"Denmark","DMS-1015936","Paul Gelting",NA,"Christiansø",NA,NA
991956557,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.85,49.8075,1937,7,10,"Germany","9668",NA,"FR","Bad Kreuznach, Rheingrafenstein bei Münster am Stein","Herbarium Senckenbergianum (FR) - Fungi",NA
991956558,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.85,49.8075,1937,7,10,"Germany","9671",NA,"FR","Bad Kreuznach, Rheingrafenstein bei Münster am Stein","Herbarium Senckenbergianum (FR) - Fungi",NA
1503047466,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",12.8333,42.8333,1936,10,NA,"Italy","C0099262F","C. Sbarbaro","F",NA,"Botany",NA
1503047462,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",12.8333,42.8333,1936,12,NA,"Italy","C0099256F","C. Sbarbaro","F",NA,"Botany",NA
1503047420,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",12.8333,42.8333,1935,1,1,"Italy","C0099218F","C. Sbarbaro","F",NA,"Botany",NA
1503047469,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",12.8333,42.8333,1935,1,1,"Italy","C0099261F","C. Sbarbaro","F",NA,"Botany",NA
1503047464,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",-8.021973,53.333333,1933,7,21,"Ireland","C0099260F","G. B. F. Degelius","F",NA,"Botany",NA
1503047526,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",-8.021973,53.333333,1933,7,NA,"Ireland","C0099264F","G. B. F. Degelius","F",NA,"Botany",NA
991956545,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.163617,50.58945,1933,9,7,"Germany","9658",NA,"FR","Vogtland, Plauen, am Elsteruferweg Rentzschmühle - Elsterberg","Herbarium Senckenbergianum (FR) - Fungi",NA
991956548,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.163617,50.58945,1933,9,7,"Germany","9655",NA,"FR","Vogtland, Plauen, am Elsteruferweg Rentzschmühle - Elsterberg","Herbarium Senckenbergianum (FR) - Fungi",NA
991956553,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.921383,50.939167,1932,9,17,"Germany","9657",NA,"FR","Pirna: im Seidewitztal","Herbarium Senckenbergianum (FR) - Fungi",NA
1503047538,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",2,46,1931,4,12,"France","C0099259F","T. E. Hasselrot","F",NA,"Botany",NA
2513164194,"15f819bd-6612-4447-854b-14d12ee1022d",5.12,52.09,1930,3,26,"Netherlands","L  0165817","Ooststroom SJ van",NA,"Kromme Rijn","Botany","Utrecht"
2513166067,"15f819bd-6612-4447-854b-14d12ee1022d",5.12,52.09,1930,3,26,"Netherlands","L  0165798","Ooststroom SJ van",NA,"Kromme Rijn","Botany","Utrecht"
1503047447,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",12.8333,42.8333,1929,NA,NA,"Italy","C0099263F","G. Gresino","F",NA,"Botany",NA
2513166902,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1922,5,3,"Netherlands","L  0165823","Kate WP ten",NA,NA,"Botany","Zuid-Holland"
2513164144,"15f819bd-6612-4447-854b-14d12ee1022d",4.401213,52.14291,1922,7,21,"Netherlands","L  0165868","Kate WP ten",NA,NA,"Botany","Zuid-Holland"
991956542,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.964167,51.22695,1922,NA,NA,"Germany","9664",NA,"FR","Bilstein im Höllental, beim Meißner","Herbarium Senckenbergianum (FR) - Fungi",NA
1503047389,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",12.8333,42.8333,1914,10,5,"Italy","C0099220F","M. Savelli","F",NA,"Botany",NA
991956578,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.704167,53.606667,1890,NA,NA,"Germany","24155",NA,"FR","Borkum","Herbarium Senckenbergianum (FR) - Fungi",NA
2237864904,"84d26682-f762-11e1-a439-00145eb45e9a",12.01715,55.69074,1888,11,1,"Denmark","DMS-1002870","Emil Rostrup",NA,"Bognæs",NA,NA
2237865283,"84d26682-f762-11e1-a439-00145eb45e9a",12.01715,55.69074,1888,11,1,"Denmark","DMS-1002865","Emil Rostrup",NA,"Bognæs",NA,NA
2237865583,"84d26682-f762-11e1-a439-00145eb45e9a",12.01715,55.69074,1888,11,1,"Denmark","DMS-1002866","Emil Rostrup",NA,"Bognæs",NA,NA
2237864545,"84d26682-f762-11e1-a439-00145eb45e9a",12.01715,55.69074,1887,4,26,"Denmark","DMS-1002867","Emil Rostrup",NA,"Bognæs",NA,NA
740594,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.797778,55.276389,1884,NA,NA,"Denmark","1007311","P. J. Hellbom","LD","Allinge","General","Bornholm"
741265,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.132778,55.060833,1884,NA,NA,"Denmark","1092768","P. J. Hellbom","LD","Nexø","General","Bornholm"
991956554,"828a3d8c-f762-11e1-a439-00145eb45e9a",-2.345,46.707783,1881,NA,NA,"France","9665",NA,"FR","Dep. Vendée, Ile d'Yeu","Herbarium Senckenbergianum (FR) - Fungi",NA
991956555,"828a3d8c-f762-11e1-a439-00145eb45e9a",-0.042217,46.974167,1878,9,16,"France","9667",NA,"FR","Dep. Deux-Sèvres, Pas-de-Jeu","Herbarium Senckenbergianum (FR) - Fungi",NA
1055716761,"7e380070-f762-11e1-a439-00145eb45e9a",-0.371775,51.268943,1865,5,NA,"United Kingdom","BM000662007","J M. Crombie","NHMUK",NA,"BOT","England"
2513165451,"15f819bd-6612-4447-854b-14d12ee1022d",3.783333,51.316667,1854,2,20,"Netherlands","L  0165899","Walraven A",NA,"Hoek.","Botany","Zeeland"
1234809098,"c424b110-bc4d-43aa-980e-66cc853e6293",1.053055,49.40722,1801,1,1,"France","1932.1.1.1207","Letendre (abbé), Jean Baptiste Pierre","BOUM","Le Grand-Quevilly","Collection botanique Letendre (abbé)",NA
1234809131,"c424b110-bc4d-43aa-980e-66cc853e6293",1.053055,49.40722,1801,1,1,"France","1932.1.1.1246","Letendre (abbé), Jean Baptiste Pierre","BOUM","Le Grand-Quevilly","Collection botanique Letendre (abbé)",NA
