"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","collectionCode","stateProvince","DB","BBarcode","b1test","name"
1839175646,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.286667,50.923883,2016,"10",15,"Germany","Kirnitzschtal unterhalb der Buschmühle","50657-765",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"GBIF",NA,76,"Opegrapha ochrocheila"
1212178190,"85739778-f762-11e1-a439-00145eb45e9a",13.2533,53.26,2013,"5",9,"Germany","GERMANY, Brandenburg: Uckermark, E-shore of lake Brückentinsee, NW of Rutenberg N of Lychen. Alt. 70 m.","183873","H. Sipman & D. Heinrich","B","Lichen Herbarium Berlin",NA,"GBIF",NA,81,"Opegrapha ochrocheila"
1233564696,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.4668,52.540633,2013,"10",31,"Germany","Berlin-Weißensee, jüdischer Friedhof, Grabfeld U 4","16221",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"GBIF",NA,90,"Opegrapha ochrocheila"
912722391,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.385833,50.902783,2012,"10",22,"Germany","Elbsandsteingebirge, Kirnitzschklamm, in wegelosem Abschnitt jenseits des Aufstiegs zum Herrmannseck","33883",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"GBIF",NA,73,"Opegrapha ochrocheila"
1212175511,"85739778-f762-11e1-a439-00145eb45e9a",13.7233,53.2917,2006,"6",10,"Germany","DEUTSCHLAND, Brandenburg: Kr. Uckermark, NE of Templin. NSG Stromtal bei Gollmitz.  NSG Stromtal near Gollmitz. Alt. 55 m.","85846","H. Sipman & D. Heinrich","B","Lichen Herbarium Berlin",NA,"GBIF",NA,84,"Opegrapha ochrocheila"
152940217,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411784,46.499674,1998,"12",13,"Slovenia",NA,"F776127","Batič F.","ULBF-AGR","FloVegSI-FLO",NA,"GBIF",NA,39,"Opegrapha ochrocheila"
