"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","DB","BBarcode","b1test","name"
1099934148,"858c1c6c-f762-11e1-a439-00145eb45e9a",15.883333,46.966667,NA,1994,"3",24,"Austria","M-0043883 / 10775 / 6789","Hafellner, J. (no. 49095)","SNSB-M","Austria. Steiermark Prov., Oststeirisches Hügelland, c. 5 km NW of Feldbach on the ridge between Edelsbach and Wetzeldorf. 46°59'N 15°51'E. Alt. 400 m.","BSMlichfungicoll","GBIF",NA,88,"Flavoparmelia caperata"
152925683,"89579e3e-f762-11e1-a439-00145eb45e9a",15.24513,46.599655,NA,1993,"4",6,"Slovenia","F775013","Koch M., Mayrhofer H., Unger E.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,85,"Flavoparmelia caperata"
152925707,"89579e3e-f762-11e1-a439-00145eb45e9a",15.578437,46.399693,NA,1992,"5",12,"Slovenia","F776528","Batič F., Kruhar B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,94,"Flavoparmelia caperata"
152925690,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411775,46.599662,NA,1992,"10",23,"Slovenia","F775415","Koch M., Koch E.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,71,"Flavoparmelia caperata"
1717230906,"8e93fad0-a705-11dc-80be-b8a03c50a862",22.68,54.33,"warmińsko-mazurskie",1991,"7",27,"Poland",NA,"M. Wojciechowska-Gutowska","UoB-IB","Osada Leśna",NA,"GBIF",NA,59,"Flavoparmelia caperata"
911958183,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.21445,48.666667,NA,1991,"9",21,"Germany","18316",NA,"FR","Filderstadt-Bernhausen, an der Straße nach Bolanden","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Flavoparmelia caperata"
152925700,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745426,45.499723,NA,1990,"1",17,"Slovenia","F776000","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,132,"Flavoparmelia caperata"
152925701,"89579e3e-f762-11e1-a439-00145eb45e9a",13.91207,45.49973,NA,1990,"1",17,"Slovenia","F776010","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,127,"Flavoparmelia caperata"
1099934160,"858c1c6c-f762-11e1-a439-00145eb45e9a",16.333334,47.5,NA,1990,"4",7,"Austria","M-0044764 / 9265 / 5838","Hafellner, J. (no. 24738)","SNSB-M","Austria. Burgenland: Südburgenland, Kleinfedenberg E of Deutsch-Kaltenbrunn, in a forest c. 0.5 km SE of the road towards Fedenberg. MTB 8962/2. Alt. c. 350 m. In a Quercus-Pinus forest, on Q. robur.","BSMlichfungicoll","GBIF",NA,84,"Flavoparmelia caperata"
NA,NA,13.026685,47.692,NA,1989,"17. sept.",NA,"GERMANY","38723","H. Sipman","BERLIN_DB","GERMANY, BAYERN. Berchtesgaden, Marktschellenberg. Alt. 750 m. Along trail to Salzburger Hochthron, on Hochbartkogel. E-facing slope with remnants of old Fagus-forest, Picea and Abies.",NA,"BERLIN_DB","",68,"Flavoparmelia caperata"
152925686,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745393,45.899676,NA,1988,"5",8,"Slovenia","F775256","Hočevar S.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,132,"Flavoparmelia caperata"
1099000544,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.58333,48.133339,NA,1988,"7",23,"Germany","M-0161783 / 468711 / 188225","Deuter, H. (no. 0199)","SNSB-M","Germany, Bavaria, Upper Bavaria, München, Landkreis Bertesgaden, direkt am Hintersee (nördlich).","BSMlichenscoll","GBIF",NA,80,"Flavoparmelia caperata"
152925699,"89579e3e-f762-11e1-a439-00145eb45e9a",15.245148,46.399678,NA,1987,"9",23,"Slovenia","F775981","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,60,"Flavoparmelia caperata"
1099934155,"858c1c6c-f762-11e1-a439-00145eb45e9a",11.573889,48.138889,NA,1986,"5",7,"Germany","M-0044761 / 14549 / 9238","Schwaiger, J. (no. 1466)","SNSB-M","Oberbayern: Forstenrieder Park, südlich München; MTB 7934. Bestandseinteilung der Forsteinrichtung: III 03 f. Am Stamm von Quercus robur (ø ca. 95 cm). ca. 600 m","BSMlichfungicoll","GBIF",NA,80,"Flavoparmelia caperata"
152925697,"89579e3e-f762-11e1-a439-00145eb45e9a",14.245309,46.099672,NA,1986,"10",15,"Slovenia","F775837","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,79,"Flavoparmelia caperata"
1099934166,"858c1c6c-f762-11e1-a439-00145eb45e9a",8.271944,49.997776,NA,1985,"10",9,"Germany","M-0044779 / 140532 / 87727","John, V. (no. 5967)","SNSB-M","Bundesrepublik Deutschland  Rheinland-Pfalz TK 25: 6610/211 Neuwoog-Damm im U.S. Depot Miesau, 235 m  Quercus robur","BSMlichfungicoll","GBIF",NA,96,"Flavoparmelia caperata"
1099934169,"858c1c6c-f762-11e1-a439-00145eb45e9a",12.990833,47.59639,NA,1984,"4",5,"Germany","M-0044759 / 3125 / 1981","Wunder, H. (no. 2235)","SNSB-M","Deutschland, Bayern: Landkreis Berchtesgadener Land Uferpromenade von St. Bartholomä am Königssee MTB 8443 (rechts) 7320 (hoch) 6810 ca. 605 m NN","BSMlichfungicoll","GBIF",NA,75,"Flavoparmelia caperata"
2449356212,"85739778-f762-11e1-a439-00145eb45e9a",6.5667,47.8333,NA,1983,"9",7,"France","115024","Frahm, Hakelier, Huerlimann","B","FRANKREICH, Dep. Haute Saône: Faucogney, Mauern und Baumstämme im Ortskern ca. 400 mü. NN.  und Porphyrfelsklippen östlich des Ortes ca. 450 m ü.NN.","Lichen Herbarium Berlin","GBIF",NA,89,"Flavoparmelia caperata"
2270741426,"98bceab6-3c3e-4163-945d-6ca10576ebf1",8.6,46.316667,"Tessin",1978,"7",18,"Switzerland","528948","T.H. Nash III","ASU","Maggia Valley between Cevio Vecchio and Ospedelo",NA,"GBIF",NA,83,"Flavoparmelia caperata"
2270742792,"98bceab6-3c3e-4163-945d-6ca10576ebf1",8.733333,46.233333,"Tessin",1978,"7",18,"Switzerland","528765","T.H. Nash III","ASU","Maggia Valley just NW of Gorderio, along roadside",NA,"GBIF",NA,94,"Flavoparmelia caperata"
2449365682,"85739778-f762-11e1-a439-00145eb45e9a",12.5083,46.9967,NA,1977,"3",22,"Austria","183140","A. Buschardt","B","AUSTRIA, Osttirol: Virgental, S-facing slopes about 1,5 km W of Matrei. Alt. ca. 1000 m.","Lichen Herbarium Berlin","GBIF",NA,39,"Flavoparmelia caperata"
2449356669,"85739778-f762-11e1-a439-00145eb45e9a",10.52,46.6967,NA,1976,"7",3,"Italy","181706","A. Buschardt","B","ITALY, Trentino/Südtirol: Vinschgau (Val Venostana), dry slopes above Schleis. Alt. 1100-1200 m.","Lichen Herbarium Berlin","GBIF",NA,60,"Flavoparmelia caperata"
2449367671,"85739778-f762-11e1-a439-00145eb45e9a",12.425,47.0083,NA,1975,"5",17,"Austria","182504","A. Buschardt","B","AUSTRIA, Osttirol: Virgental, S-facing rocky slopes about 1,5 km W of Obermauer near Virgen. Alt. ca. 1350 m.","Lichen Herbarium Berlin","GBIF",NA,14,"Flavoparmelia caperata"
2449353670,"85739778-f762-11e1-a439-00145eb45e9a",10.2667,46.2833,NA,1975,"7",1,"Italy","181527","A. Buschardt","B","ITALY, Sondrio: Valtellina (Veltlin), dry rocky slopes at Cast. Visconti between Grosotto and Grosio. Alt. ca. 650 m.","Lichen Herbarium Berlin","GBIF",NA,84,"Flavoparmelia caperata"
2449364675,"85739778-f762-11e1-a439-00145eb45e9a",10.5583,46.6783,NA,1974,"7",27,"Italy","180992","A. Buschardt","B","ITALY, Trentino/Südtirol: Vinschgau (Val Venostana), Tartscher Bichl. Alt. ca. 1000 m.","Lichen Herbarium Berlin","GBIF",NA,58,"Flavoparmelia caperata"
NA,NA,7.831535,48.010066,NA,1972,"13. Okt.",NA,"GERMANY","115027","J.-P. Frahm","BERLIN_DB","DEUTSCHLAND, Baden-Württemberg: Schwarzwald, Mooswald bei Freiburg.",NA,"BERLIN_DB","B 60 0174180",105,"Flavoparmelia caperata"
788558377,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.599722,48.762222,"Baden-Württemberg",1971,"3",14,"Germany","1315609","Felix Schumm","LD","Adelberg","General","GBIF",NA,88,"Flavoparmelia caperata"
1212105178,"85739778-f762-11e1-a439-00145eb45e9a",10.7667,46.6333,NA,1970,"3",26,"Italy","190627","A. Buschardt","B","ITALY, Trentino/Südtirol: Vinschgau (Val Venostana), Schlanders. Alt. ca. 920 m.","Lichen Herbarium Berlin","GBIF",NA,49,"Flavoparmelia caperata"
911958044,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.007217,50.130283,NA,1970,"3",28,"Germany","8013",NA,"FR","Taunus, Ramschied, ca. 3 km w, am Polsberg, ca. 200 m e der Riesenmühle an der Wispertalstraße","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,76,"Flavoparmelia caperata"
NA,NA,6.944885,50.609909,NA,1970,"13. Juni",NA,"GERMANY","97426","H. Breuer","BERLIN_DB","DEUTSCHLAND, Nordrhein-Westfalen: Kr. Bonn, Rheinbach, Waldrand, Abt. 17. Alt. 290 m ü.M.",NA,"BERLIN_DB","B 60 0146360",89,"Flavoparmelia caperata"
